,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url
37,1089120673,20250117,14,basic,128,n/a,"489,99",new,iphone 14 blue 128gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-blue-128gb-nuevo-1089120673
38,1090297188,20250117,15,pro,128,n/a,"775,00",good,iphone 15 pro 128gb natural,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-natural-1090297188
39,1090368249,20250117,15,pro max,n/a,n/a,"1100,00",new,iphone 15 pro max gris ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-gris-1090368249
40,1090474107,20250117,16,basic,128,n/a,"720,00",new,iphone 16 de 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-de-128gb-1090474107
41,1090481147,20250117,14,plus,n/a,n/a,"598,00",as_good_as_new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1090481147
42,1090490176,20250117,14,plus,n/a,n/a,"480,00",good,iphone 14 plus red,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-red-1090490176
43,1090508080,20250117,16,basic,128,n/a,"749,00",as_good_as_new,otros apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/otros-apple-iphone-16-128gb-1090508080
44,1090563224,20250117,15,basic,n/a,99,"900,00",as_good_as_new,iphone 15 99 salud max,madrid,60,False,https://es.wallapop.com/item/iphone-15-99-salud-max-1090563224
45,1085714489,20250117,16,basic,128,n/a,"819,00",good,smartphone apple iphone 16 128 gb -e0037306cv-,madrid,60,False,https://es.wallapop.com/item/smartphone-apple-iphone-16-128-gb-e0037306cv-1085714489
46,1089990871,20250117,14,pro,n/a,n/a,"640,00",new,iphon 14 pro,madrid,60,False,https://es.wallapop.com/item/iphon-14-pro-1089990871
47,1090212442,20250117,15,pro,128,n/a,"799,00",good,iphone 15 pro 128gb titanio azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-titanio-azul-1090212442
48,1090299669,20250117,15,pro max,256,n/a,"880,00",new,iphone 15 pro max 256gb como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-como-nuevo-1090299669
49,1090451011,20250117,16,pro max,n/a,n/a,"980,00",new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1090451011
50,1090511686,20250117,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1090511686
51,1090521059,20250117,14,plus,128,n/a,"550,00",good,iphone 14 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128gb-1090521059
52,1090560727,20250117,15,pro max,256,n/a,"650,00",as_good_as_new,iphone 15 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-1090560727
53,1090593602,20250117,14,plus,128,100,"545,00",as_good_as_new,iphone 14 plus 128gb bat 100 garantia!,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128gb-bat-100-garantia-1090593602
54,1083941020,20250117,16,basic,128,100,"753,95",good,iphone 16 ultramarine 128gb 100% bat+ caja,madrid,60,False,https://es.wallapop.com/item/iphone-16-ultramarine-128gb-100-bat--caja-1083941020
55,1087488861,20250117,15,basic,n/a,n/a,"750,00",new,iphone 15  verde,madrid,60,False,https://es.wallapop.com/item/iphone-15-verde-1087488861
56,1088629433,20250117,14,basic,n/a,n/a,"495,00",new,iphone 14 nuevo ,madrid,60,False,https://es.wallapop.com/item/iphone-14-1088629433
57,1090229024,20250117,15,pro max,256,n/a,"925,00",good,iphone 15 pro max 256gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-negro-1090229024
58,1090253659,20250117,14,basic,n/a,n/a,"450,00",good,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090253659
59,1090337777,20250117,16,pro max,n/a,n/a,"1120,00",new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1090337777
60,1090435473,20250117,15,basic,n/a,n/a,"670,00",as_good_as_new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1090435473
61,1090513539,20250117,16,pro,128,100,"979,00",as_good_as_new,apple iphone 16 pro 128gb(100% bat),madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-128gb-100-bat-1090513539
62,1090562700,20250117,14,basic,256,n/a,"480,00",as_good_as_new,iphone 14 azul marino 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-azul-marino-256gb-1090562700
63,1080681424,20250117,16,basic,128,n/a,"819,00",good,smartphone apple iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-apple-iphone-16-128-gb-1080681424
64,1089007614,20250117,14,pro max,n/a,n/a,"850,00",new,iphone 14 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1089007614
65,1089770953,20250117,14,pro,128,n/a,"700,00",as_good_as_new,iphone 14 pro 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-128gb-1089770953
66,1090075557,20250117,16,basic,n/a,n/a,"800,00",new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1090075557
67,1090201820,20250117,15,pro max,256,n/a,"849,00",good,iphone 15 pro max 256gb azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-azul-1090201820
68,1090253614,20250117,15,basic,n/a,n/a,"675,00",as_good_as_new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1090253614
69,1090300394,20250117,15,pro max,256,99,"920,00",new,iphone 15 pro max 256gb 99% bateria nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-99-bateria-nuevo-1090300394
70,1090309470,20250117,16,basic,256,n/a,"825,00",as_good_as_new,iphone 16 256gb azul impecable,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-azul-impecable-1090309470
71,1090409963,20250117,14,plus,256,n/a,"500,00",good,iphone 14 plus 256g,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-256g-1090409963
72,1033622108,20250117,14,basic,128,n/a,"586,00",good,apple iphone 14 128gb púrpura - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-purpura-revisado-1033622108
73,1087968596,20250117,16,pro,n/a,n/a,"1000,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1087968596
74,1088939928,20250117,14,pro,256,n/a,"719,00",new,iphone 14 pro 256gb nuevo!,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-nuevo-1088939928
75,1090077455,20250117,15,pro max,n/a,n/a,"780,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1090077455
76,1090115415,20250117,15,pro max,1tb,90,"995,00",good,iphone 15 pro max de 1tb /90 bat buen estado ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-de-1tb-90-bat-buen-estado-1090115415
77,1090298481,20250117,16,pro max,256,n/a,"1150,00",new,iphone 16 pro max 256gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-nuevo-1090298481
78,1090364038,20250117,15,plus,128,n/a,"779,00",as_good_as_new,iphone 15 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-128gb-1090364038
79,1090421126,20250117,14,basic,n/a,n/a,"549,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090421126
80,1087542220,20250117,14,basic,n/a,n/a,"550,00",new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-azul-128gb-impecable-y-con-accesorios-1087542220
81,1089870391,20250117,15,basic,128,n/a,"500,00",good,iphone 15 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-1089870391
82,1089962035,20250117,15,plus,128,n/a,"600,00",new,iphone 15 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-128gb-1089962035
83,1090229449,20250117,16,plus,128,n/a,"925,00",new,iphone 16 plus 128gb rosa nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-rosa-nuevo-1090229449
84,1090317100,20250117,15,pro,n/a,n/a,"950,00",as_good_as_new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1090317100
85,1090422680,20250117,14,pro,256,n/a,"795,00",good,iphone 14 pro 256gb ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-1090422680
86,1090450602,20250117,14,basic,n/a,n/a,"400,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090450602
87,1090511982,20250117,16,pro max,512,n/a,"1300,00",as_good_as_new,otras unidades apple apple iphone 16 pro max 512gb,madrid,60,False,https://es.wallapop.com/item/otras-unidades-apple-apple-iphone-16-pro-max-512gb-1090511982
88,1088234136,20250117,14,pro,256,n/a,"850,00",new,iphone 14 pro gold 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-gold-256gb-1088234136
89,1089733405,20250117,15,pro max,n/a,n/a,"899,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1089733405
90,1089769282,20250117,15,basic,256,n/a,"720,00",good,iphone 15 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-256-gb-1089769282
91,1089906389,20250117,16,basic,n/a,n/a,"700,00",new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1089906389
92,1090254918,20250117,14,basic,128,n/a,"520,00",good,iphone 14 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-1090254918
93,1090310758,20250117,16,pro,256,n/a,"1125,00",as_good_as_new,iphone 16 pro 256gb 1 ciclo,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-1-ciclo-1090310758
94,1090361659,20250117,14,basic,n/a,n/a,"410,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090361659
95,1090377804,20250117,15,pro max,n/a,n/a,"830,00",as_good_as_new,iphone 15 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1090377804
96,1085459569,20250117,14,pro max,n/a,n/a,"859,00",new,iphone 14 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1085459569
97,1089904370,20250117,15,pro max,256,n/a,"899,00",new,iphone 15 pro max 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256-gb-1089904370
98,1090053259,20250117,16,pro,256,n/a,"1000,00",new,vendo iphone 16 pro 256 gb,madrid,60,False,https://es.wallapop.com/item/vendo-iphone-16-pro-256-gb-1090053259
99,1090092049,20250117,15,basic,256,n/a,"749,00",good,apple iphone 15 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-256gb-1090092049
100,1090223943,20250117,16,pro,256,n/a,"1099,00",as_good_as_new,iphone 16 pro 256gb desierto,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-desierto-1090223943
101,1090328348,20250117,14,pro,256,n/a,"615,00",good,iphone 14 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-1090328348
102,1090361607,20250117,15,basic,n/a,n/a,"750,00",as_good_as_new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1090361607
103,1090416811,20250117,14,plus,n/a,n/a,"649,00",as_good_as_new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1090416811
104,1086470904,20250117,14,pro,n/a,n/a,"570,00",new,iphone 14 pro blanco,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-blanco-1086470904
105,1089903348,20250117,15,pro,256,n/a,"825,00",new,iphone 15 pro 256 gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-256-gb-nuevo-1089903348
106,1089935883,20250117,16,pro max,n/a,n/a,"960,00",new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1089935883
107,1090087836,20250117,15,pro,128,n/a,"869,00",good,apple iphone 15 pro 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-pro-128gb-1090087836
108,1090142888,20250117,16,basic,256,n/a,"800,00",as_good_as_new,iphone 16 memoria 256gb rosa,madrid,60,False,https://es.wallapop.com/item/iphone-16-memoria-256gb-rosa-1090142888
109,1090314728,20250117,14,basic,n/a,n/a,"500,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090314728
110,1090371004,20250117,14,pro max,n/a,n/a,"700,00",good,iphone 14 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1090371004
111,1090466897,20250117,15,pro max,n/a,n/a,"850,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1090466897
112,1085906455,20250117,14,basic,n/a,n/a,"500,00",new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1085906455
113,1087918008,20250117,16,pro max,n/a,n/a,"1249,00",new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/ipone-16-pro-max-1087918008
114,1089291107,20250117,15,pro max,n/a,n/a,"999,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1089291107
115,1089908270,20250117,15,basic,128,n/a,"659,90",good,smartphone iphone 15 128gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-15-128gb-1089908270
116,1089983599,20250117,16,pro,128,100,"985,00",as_good_as_new,iphone 16 pro de 128gb/100 bat perfecto estado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-de-128gb-100-bat-perfecto-estado-1089983599
117,1090338566,20250117,15,pro max,n/a,n/a,"750,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1090338566
118,1090373577,20250117,14,pro max,128,n/a,"550,00",good,iphone 14 pro max de 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-de-128gb-1090373577
119,1090414826,20250117,14,basic,256,n/a,"550,00",as_good_as_new,iphone 14 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-256-gb-1090414826
120,1033637778,20250117,15,basic,128,n/a,"857,00",good,apple iphone 15 128gb verde - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-128gb-verde-revisado-1033637778
121,1086920668,20250117,14,pro,256,n/a,"650,00",new,iphone 14 pro 256gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-nuevo-1086920668
122,1089092113,20250117,15,basic,256,n/a,"680,00",new,iphone 15 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-256gb-1089092113
123,1089568744,20250117,16,pro,n/a,n/a,"1000,00",new,iphone 16 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1089568744
124,1090184317,20250117,14,basic,256,n/a,"500,00",good,iphone 14 azul  256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-azul-256gb-1090184317
125,1090200335,20250117,16,plus,128,n/a,"899,00",as_good_as_new,iphone 16 plus 128gb azul ultramar,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-azul-ultramar-1090200335
126,1090374571,20250117,14,basic,128,n/a,"370,00",as_good_as_new,iphone 14 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-1090374571
127,1090484803,20250117,15,pro max,512,n/a,"850,00",as_good_as_new,iphone 15 pro max 512gb como nuevo ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-512gb-como-nuevo-1090484803
128,1086162773,20250117,14,plus,128,n/a,"600,00",new,iphone 14 plus rojo 128 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-rojo-128-gb-1086162773
129,1089153332,20250117,15,basic,128,n/a,"500,00",new,iphone 15 128gb libre,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-libre-1089153332
130,1089729488,20250117,16,pro max,256,n/a,"1150,00",new,iphone 16 pro max 256gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-nuevo-1089729488
131,1089906955,20250117,15,basic,128,n/a,"659,90",good,smartphone iphone 15 128gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-15-128gb-1089906955
132,1090218993,20250117,16,pro max,256,n/a,"1185,00",as_good_as_new,iphone 16 pro max 256gb natural,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-natural-1090218993
133,1090300342,20250117,14,pro,256,n/a,"600,00",good,apple iphone 14 pro 256gb plateado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-pro-256gb-plateado-1090300342
134,1090411913,20250117,14,basic,n/a,n/a,"420,00",as_good_as_new,iphone 14 ,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090411913
135,1090468500,20250117,15,pro max,n/a,n/a,"970,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1090468500
136,1033621951,20250117,14,basic,128,n/a,"540,65",good,apple iphone 14 128gb azul - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-azul-revisado-1033621951
137,1085727407,20250117,14,pro,256,n/a,"850,00",new,iphone 14 pro 256 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256-gb-1085727407
138,1088779417,20250117,15,basic,n/a,n/a,"600,00",new,telefono movil iphone 15,madrid,60,False,https://es.wallapop.com/item/telefono-movil-iphone-15-1088779417
139,1089669677,20250117,16,plus,n/a,n/a,"850,00",new,iphone 16 plus azul,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-azul-1089669677
140,1089926891,20250117,15,plus,128,n/a,"749,90",good,smartphone iphone 15 plus 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-15-plus-128-gb-1089926891
141,1090202237,20250117,16,pro max,256,n/a,"1185,00",as_good_as_new,iphone 16 pro max 256gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-negro-1090202237
142,1090364026,20250117,15,plus,128,n/a,"779,00",as_good_as_new,iphone 15 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-128gb-1090364026
143,1090488849,20250117,14,pro max,n/a,n/a,"550,00",as_good_as_new,iphone 14 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-13-pro-max-1090488849
144,1085965804,20250117,14,plus,128,100,"550,00",new,iphone 14 plus 128 gb bat 100 nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128-gb-bat-100-nuevo-1085965804
145,1089030398,20250117,15,pro max,256,n/a,"919,00",new,iphone 15 pro max 256gb nuevo!!,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-nuevo-1089030398
146,1089853625,20250117,14,pro,n/a,n/a,"500,00",good,iphone 14 pro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1089853625
147,1089903560,20250117,16,pro,128,n/a,"975,00",new,iphone 16 pro 128gb desert titanium solo activado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-desert-titanium-solo-activado-1089903560
148,1089906414,20250117,15,plus,128,n/a,"749,90",good,smartphone iphone 15 plus 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-15-plus-128-gb-1089906414
149,1090069448,20250117,16,pro,n/a,n/a,"1100,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1090069448
150,1090465938,20250117,15,pro max,n/a,n/a,"970,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1090465938
151,1090500654,20250117,14,pro,256,n/a,"700,00",as_good_as_new,iphone 14 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-1090500654
152,1084751188,20250117,14,pro max,n/a,n/a,"1200,00",new,iphone 14 pro max+reloj+casco,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-reloj-casco-1084751188
153,1087887744,20250117,15,plus,n/a,n/a,"725,00",new,iphone 15 plus,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-1087887744
154,1089500811,20250117,16,pro,128,n/a,"999,00",new,iphone 16 pro 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-1089500811
155,1089753293,20250117,15,basic,128,n/a,"659,90",good,smartphone iphone 15 128gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-15-128gb-1089753293
156,1089773661,20250117,14,plus,n/a,n/a,"480,00",good,iphone 14 plus ,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1089773661
157,1090077983,20250117,16,plus,n/a,n/a,"850,00",as_good_as_new,iphone 16 plus,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1090077983
158,1090329434,20250117,14,plus,n/a,n/a,"550,00",as_good_as_new,iphone 14 plus ,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1090329434
159,1090464754,20250117,15,pro max,n/a,n/a,"970,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1090464754
160,1077984117,20250117,15,pro max,256,n/a,"1039,00",good,apple iphone 15 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-pro-max-256gb-1077984117
