,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url
0,1033637778,20250113,15,basic,128,n/a,"857,00",good,apple iphone 15 128gb verde - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-128gb-verde-revisado-1033637778
1,1047634302,20250113,14,basic,128,85,"589,00",as_good_as_new,iphone 14 128gb blanco con bateria +85%,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-blanco-con-bateria--85-1047634302
2,1072128027,20250113,14,pro,128,n/a,"599,00",good,iphone 14 pro 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-128gb-1072128027
3,1076184053,20250113,15,plus,128,n/a,"789,00",as_good_as_new,iphone 15 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-128gb-1076184053
4,1079824658,20250113,16,pro,512,n/a,"1300,00",as_good_as_new,iphone 16 pro 512gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-512gb-1079824658
5,1086519106,20250113,16,basic,256,n/a,"905,00",good,apple iphone 16 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-256gb-1086519106
6,1087488861,20250113,15,basic,n/a,n/a,"750,00",new,iphone 15  verde,madrid,60,False,https://es.wallapop.com/item/iphone-15-verde-1087488861
7,1088399856,20250113,16,basic,512,n/a,"930,00",new,apple iphone 16 512gb nuevo garantia,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-512gb-nuevo-garantia-1088399856
8,1089007614,20250113,14,pro max,n/a,n/a,"950,00",new,iphone 14 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1089007614
9,1087736290,20250113,16,pro max,256,100,"1203,95",good,iphone 16 pro max 256gb + caja (salud de bateria 100%) titaniun,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb---caja-salud-de-bateria-100-titaniun-1087736290
10,1088629433,20250113,14,basic,n/a,n/a,"500,00",new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1088629433
11,1088931494,20250113,15,pro max,256,n/a,"800,00",good,iphone 15 pro max 256gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-negro-1088931494
12,1088978863,20250113,16,plus,128,n/a,"825,00",new,iphone 16 plus 128gb nuevo!  ,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-nuevo-1088978863
13,1088984281,20250113,15,basic,n/a,n/a,"700,00",as_good_as_new,iphone 15 ,madrid,60,False,https://es.wallapop.com/item/iphone-15-1088984281
14,1089057553,20250113,14,pro,n/a,n/a,"430,00",good,iphone 14 pro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1089057553
15,1089069545,20250113,16,pro max,n/a,n/a,"920,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1089069545
16,1089073835,20250113,14,pro,n/a,n/a,"550,00",as_good_as_new,iphone 14 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1089073835
17,1089074690,20250113,15,pro,n/a,n/a,"819,00",new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1089074690
18,1086787196,20250113,16,pro,128,100,"953,95",good,iphone 16 pro 128gb bat 100% +caja,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-bat-100--caja-1086787196
19,1088444601,20250113,15,basic,n/a,n/a,"540,00",good,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1088444601
20,1088807272,20250113,16,pro max,n/a,n/a,"1150,00",new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1088807272
21,1088939928,20250113,14,pro,256,n/a,"719,00",new,iphone 14 pro 256gb nuevo!,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-nuevo-1088939928
