,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url
0,1033637778,20250126,15,basic,128,n/a,"857,00",good,apple iphone 15 128gb verde - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-128gb-verde-revisado-1033637778
1,1062144935,20250126,14,pro max,128,n/a,"919,00",as_good_as_new,iphone 14 pro max (128gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-como-nuevo-1062144935
2,1074220444,20250126,15,pro,n/a,n/a,"749,00",as_good_as_new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1074220444
3,1088399856,20250126,16,basic,512,n/a,"915,00",new,apple iphone 16 512gb nuevo garantia,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-512gb-nuevo-garantia-1088399856
4,1092712959,20250126,16,pro,128,n/a,"970,00",as_good_as_new,iphone 16 pro / 128gb / titanio natural,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-titanio-natural-1092712959
5,1093147747,20250126,16,basic,128,100,"823,95",good,movil iphone 16 128gb 100% bateria + caja + funda,madrid,60,False,https://es.wallapop.com/item/movil-iphone-16-128gb-100-bateria---caja---funda-1093147747
6,1093738580,20250126,15,pro,128,n/a,"880,00",new,iphone 15 pro 128 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128-gb-1093738580
7,1093775883,20250126,14,basic,n/a,n/a,"400,00",good,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1093775883
8,1093949520,20250126,14,pro,128,n/a,"800,00",new,iphone 14 pro space black 128gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-space-black-128gb-1093949520
9,1093658943,20250126,16,pro max,256,100,"1303,95",good,iphone 16 pro max 256gb bateria 100% natural titanium + caja + cable,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-bateria-100-natural-titanium---caja---cable-1093658943
10,1093747938,20250126,14,pro,n/a,n/a,"625,00",good,iphone 14 pro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1093747938
11,1093795181,20250126,15,pro,256,n/a,"739,00",good,iphone 15 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1093795181
12,1093904386,20250126,15,basic,n/a,n/a,"600,00",new,iphone 15 precintado ,madrid,60,False,https://es.wallapop.com/item/iphone-15-precintado-1093904386
13,1093916355,20250126,14,pro,256,n/a,"659,00",new,iphone 14 pro 256gb esim impecable,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-esim-impecable-1093916355
14,1093945477,20250126,15,pro,n/a,n/a,"800,00",as_good_as_new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1093945477
15,1093946765,20250126,16,pro,128,n/a,"950,00",new,iphone 16 pro 128 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128-gb-1093946765
16,1093962968,20250126,14,plus,n/a,n/a,"650,00",as_good_as_new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1093962968
17,1093966090,20250126,16,pro,n/a,n/a,"830,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1093966090
18,1093395850,20250126,16,basic,256,100,"803,95",good,iphone 16 256gb rosa (salud 100%),madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-rosa-salud-100-1093395850
19,1093783516,20250126,14,basic,n/a,n/a,"800,00",good,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1093783516
20,1093818462,20250126,15,basic,n/a,n/a,"610,00",new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1093818462
21,1093900898,20250126,16,pro max,n/a,n/a,"1150,00",new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1093900898
22,1093902820,20250126,15,pro,128,n/a,"869,00",good,apple iphone 15 pro 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-pro-128gb-1093902820
23,1093916393,20250126,14,pro max,128,n/a,"669,00",new,iphone 14 pro max 128gb esim impecable,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-esim-impecable-1093916393
24,1093952421,20250126,14,pro,128,n/a,"550,00",as_good_as_new,iphone 14 pro 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-4-pro-128gb-1093952421
25,1093957383,20250126,16,pro max,n/a,n/a,"800,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1093957383
26,1093958682,20250126,15,basic,128,n/a,"555,00",as_good_as_new,iphone 15 128 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-128-gb-1093958682
27,1093147504,20250126,16,basic,128,100,"823,95",good,movil iphone 16 128gb ultramarine salud 100% + funda + caja,madrid,60,False,https://es.wallapop.com/item/movil-iphone-16-128gb-ultramarine-salud-100---funda---caja-1093147504
28,1093774541,20250126,15,basic,128,n/a,"630,00",new,iphone 15 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-1093774541
29,1093808795,20250126,14,basic,256,n/a,"460,00",good,iphone 14 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-256gb-1093808795
30,1093898246,20250126,15,pro max,256,n/a,"1039,00",good,apple iphone 15 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-pro-max-256gb-1093898246
31,1093901011,20250126,14,pro max,256,n/a,"600,00",new,iphone 14 pro max 256 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256-gb-1093901011
32,1093909626,20250126,16,pro max,256,n/a,"9999,00",as_good_as_new,iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1093909626
33,1093940421,20250126,14,pro,n/a,n/a,"550,00",as_good_as_new,iphone 14 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1093940421
