,id,nombre,precio,estado,scrap_locat,dist_scrap_locat,reservado,url,fecha
0,1041272297,cámara gopro 11 con kit media ,"430,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/camara-gopro-11-con-kit-media-1041272297,20250102
1,1080700720,gopro 11 black,"280,00",good,madrid,2000,False,https://es.wallapop.com/item/gopro-11-black-1080700720,20250102
2,1082684342,camara gopro hero 12 black - accesorios,"210,00",good,madrid,2000,False,https://es.wallapop.com/item/camara-gopro-hero-12-black-accesorios-1082684342,20250102
3,1083000893,nueva gopro hero 11 negra,"270,00",new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-11-black-nuova-1083000893,20250102
4,1084252114,gopro hero 13 black,"350,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-13-black-1084252114,20250102
5,1084640066,gopro hero 12,"400,00",new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-12-1084640066,20250102
6,1084649201,gopro hero 12 black ,"320,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-12-black-1084649201,20250102
7,1078799976,dron fpv hd kit completo y gopro 11,"630,00",good,madrid,2000,False,https://es.wallapop.com/item/dron-cinematico-hd-dji-completo-1078799976,20250102
8,1079605964,gopro 12,"350,00",good,madrid,2000,False,https://es.wallapop.com/item/gopro-12-1079605964,20250102
9,1080471539,gopro hero 12,"250,00",new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-12-1080471539,20250102
10,1083278794,gopro hero 13 y filtros nd hb originales,"390,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-13-y-filtros-nd-hb-originales-1083278794,20250102
11,1083980642,gopro 12,"150,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/gopro-12-1083980642,20250102
12,1084023771,go pro hero 11 + 2 baterías y protección de silicona ,"400,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/go-pro-hero-11---2-batteries---silicon-protection-1084023771,20250102
13,1084448866,gopro blak 11,"170,00",new,madrid,2000,False,https://es.wallapop.com/item/gopro-blak-11-1084448866,20250102
14,1073562699,gopro 11,"250,00",good,madrid,2000,False,https://es.wallapop.com/item/gopro-11-1073562699,20250102
15,1074537583,gopro hero 12 black ed.,"250,00",good,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-12-black-ed-1074537583,20250102
16,1081465646,⚠️gopro hero 12 naked nueva,"400,00",new,madrid,2000,False,https://es.wallapop.com/item/gopro-12-naked-1081465646,20250102
17,1083902061,go pro 11 como nueva,"350,00",new,madrid,2000,False,https://es.wallapop.com/item/go-pro-11-como-nueva-1083902061,20250102
18,1084353990,gopro hero 13 black ,"230,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-13-black-1084353990,20250102
19,1084567634,gopro naked 11,"310,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/gopro-naked-11-1084567634,20250102
20,1084688992,go pro 12 black,"185,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/go-pro-12-black-1084688992,20250102
21,1071027813,camara gopro hero 12 negra,"200,00",good,madrid,2000,False,https://es.wallapop.com/item/camara-gopro-hero-12-negra-1071027813,20250102
22,1076466194,gopro hero 13 con accesorios,"325,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-13-1076466194,20250102
23,1076547073,gopro 11,"190,00",good,madrid,2000,False,https://es.wallapop.com/item/gopro-11-1076547073,20250102
24,1082360595,gopro hero 12 kit entero ,"580,00",new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-12-kit-entero-1082360595,20250102
25,1084112869,gopro hero 12 black ¡¡como nueva!!,"380,00",as_good_as_new,madrid,2000,False,https://es.wallapop.com/item/gopro-hero-12-black-como-nueva-1084112869,20250102
