,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url
0,1033637778,20250102,15,basic,128,n/a,"857,00",good,apple iphone 15 128gb verde - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-128gb-verde-revisado-1033637778
1,1080686031,20250102,15,plus,128,n/a,"789,00",as_good_as_new,iphone 15 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-128gb-1080686031
2,1084427271,20250102,16,basic,128,n/a,"765,00",good,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1084427271
3,1084479464,20250102,14,basic,128,n/a,"489,99",new,"iphone 14 blue 128gb nuevo
",madrid,60,False,https://es.wallapop.com/item/iphone-14-blue-128gb-nuevo-1084479464
4,1084482518,20250102,15,basic,128,n/a,"579,99",new,"iphone 15 black 128gb garantía 
",madrid,60,False,https://es.wallapop.com/item/iphone-15-black-128gb-garantia-1084482518
5,1084589326,20250102,16,plus,128,n/a,"925,00",new,iphone 16 plus 128gb rosa nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-rosa-nuevo-1084589326
6,1084629618,20250102,14,plus,n/a,n/a,"559,00",good,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128gb-1084629618
7,1084682238,20250102,14,basic,n/a,n/a,"415,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1084682238
8,1084724755,20250102,16,basic,n/a,n/a,"700,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1084724755
9,1083941020,20250102,16,basic,128,100,"753,95",good,iphone 16 ultramarine 128gb 100% bat+ caja,madrid,60,False,https://es.wallapop.com/item/iphone-16-ultramarine-128gb-100-bat--caja-1083941020
10,1084552173,20250102,14,pro,n/a,n/a,"700,00",good,iphone 14 pro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1084552173
11,1084581370,20250102,16,basic,128,n/a,"780,00",new,iphone 16 de 128gb blue ultramarine solo activado ,madrid,60,False,https://es.wallapop.com/item/iphone-16-de-128gb-blue-ultramarine-solo-activado-1084581370
12,1084604036,20250102,15,basic,n/a,n/a,"669,00",new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1084604036
13,1084628999,20250102,14,pro max,256,n/a,"955,00",new,iphone 14 pro max 256gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-nuevo-1084628999
14,1084666199,20250102,16,pro max,n/a,n/a,"1250,00",as_good_as_new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1084666199
15,1084709213,20250102,14,basic,n/a,n/a,"570,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1084709213
16,1084711086,20250102,15,basic,128,n/a,"575,00",good,iphone 15 128gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-negro-1084711086
17,1084727262,20250102,15,basic,n/a,n/a,"650,00",as_good_as_new,iphone 15 nuevo📲,madrid,60,False,https://es.wallapop.com/item/iphone-15-nuevo-1084727262
18,1080681424,20250102,16,basic,128,n/a,"819,00",good,smartphone apple iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-apple-iphone-16-128-gb-1080681424
19,1084272396,20250102,14,plus,128,n/a,"620,00",new,apple iphone 14 plus 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-plus-128gb-1084272396
20,1084413846,20250102,16,pro max,256,n/a,"1560,00",new,iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1084413846
21,1084574202,20250102,15,plus,n/a,n/a,"700,00",good,iphone 15 plus rosa ,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-rosa-1084574202
22,1084623202,20250102,14,basic,128,n/a,"550,00",good,iphone 14 128gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-negro-1084623202
23,1084649523,20250102,16,pro max,n/a,n/a,"1250,00",as_good_as_new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1084649523
24,1084692997,20250102,14,basic,n/a,n/a,"700,00",as_good_as_new,iphone 14 ,madrid,60,False,https://es.wallapop.com/item/iphone-14-1084692997
25,1084702730,20250102,15,pro,n/a,n/a,"750,00",new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1084702730
26,1084718376,20250102,15,basic,n/a,n/a,"650,00",as_good_as_new,vendo iphone 15 ,madrid,60,False,https://es.wallapop.com/item/vendo-iphone-15-1084718376
27,1081219993,20250102,16,basic,128,100,"853,95",good,movil iphone 16 128gb negro+caja bat 100%,madrid,60,False,https://es.wallapop.com/item/movil-iphone-16-128gb-negro-caja-bat-100-1081219993
