,id,nombre,precio,estado,scrap_locat,dist_scrap_locat,reservado,url,fecha
0,1097437600,gopro 10 hero black ,"230,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-10-hero-black-1097437600,20250205
1,1094003898,gopro hero 10 black,"320,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10-black-1094003898,20250205
2,1090787536,gopro 10,"248,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-10-1090787536,20250205
3,1091568974,gopro 10 black,"249,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-10-black-1091568974,20250205
4,1095343902,go pro hero 10 black,"170,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/go-pro-hero-10-black-1095343902,20250205
5,1091711762,gopro hero 10 black y accesorios,"240,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10-black-y-accesorios-1091711762,20250205
6,1086977927,gopro hero black 10,"200,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-black-10-1086977927,20250205
7,1078290389,gopro hero 10 black ,"229,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10-black-1078290389,20250205
8,1069932964,gopro 10 black,"160,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-10-black-1069932964,20250205
9,1071003713,gopro hero 10,"200,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gooro-hero-10-1071003713,20250205
10,1051674571,cambio panasonic por gopro 10,"250,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/cambio-panasonic-por-gopro-10-1051674571,20250205
11,1048036050,gopro hero 10 + accesorios,"230,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10---accesorios-1048036050,20250205
12,1037670264,gopro hero 10 black ,"330,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10-black-1037670264,20250205
13,997314133,gopro 10 ,"180,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-10-997314133,20250205
14,1027999409,gopro hero 10 black + pack max lens,"300,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10-black---pack-max-lens-1027999409,20250205
15,936206770,gopro hero 10 con accesorios a estrenar,"260,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-10-con-accesorios-a-estrenar-936206770,20250205
16,934696940,gopro hero 10 black,"280,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10-black-934696940,20250205
17,1085625687,gopro hero 10 black,"375,00",good,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10-black-1085625687,20250205
18,1097904263,gopro hero 10,"90,00",new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-10-1097904263,20250205
