,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url
0,1033637533,20250119,14,basic,128,n/a,"615,37",good,apple iphone 14 128gb amarillo - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-amarillo-revisado-1033637533
1,1063422200,20250119,15,basic,128,100,"600,00",as_good_as_new,iphone 15 verde 128gb 100 de batería,madrid,60,False,https://es.wallapop.com/item/iphone-15-verde-128gb-100-bateria-1063422200
2,1076524439,20250119,14,plus,n/a,n/a,"679,00",as_good_as_new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1076524439
3,1084422873,20250119,15,pro max,n/a,n/a,"850,00",good,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1084422873
4,1089168015,20250119,16,basic,256,n/a,"850,00",as_good_as_new,iphone 16 256gb rosa,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-rosa-1089168015
5,1089964739,20250119,15,pro,n/a,n/a,"820,00",new,iphone 15 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1089964739
6,1090845719,20250119,16,basic,128,n/a,"700,00",new,iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-1090845719
7,1091115353,20250119,16,basic,128,n/a,"799,90",good,smartphone iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-16-128-gb-1091115353
8,1091510132,20250119,14,pro,256,n/a,"669,00",new,iphone 14 pro 256gb esim impecable,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-esim-impecable-1091510132
9,1091097178,20250119,16,basic,128,n/a,"799,90",good,smartphone iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-16-128-gb-1091097178
10,1091388978,20250119,14,basic,n/a,n/a,"400,00",good,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1091388978
11,1091390705,20250119,14,basic,n/a,93,"500,00",new,iphone 14 93% batería ,madrid,60,False,https://es.wallapop.com/item/iphone-14-93-bateria-1091390705
12,1091417860,20250119,15,basic,128,n/a,"575,00",good,iphone 15 128gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-negro-1091417860
13,1091429062,20250119,16,pro,256,n/a,"950,00",as_good_as_new,iphone 16 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-1091429062
14,1091449595,20250119,15,basic,n/a,n/a,"620,00",as_good_as_new,iphone 15 ,madrid,60,False,https://es.wallapop.com/item/iphone-15-1091449595
15,1091462708,20250119,14,plus,n/a,n/a,"500,00",as_good_as_new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1091462708
16,1091479510,20250119,15,basic,128,n/a,"629,00",new,iphone 15 128gb nuevo a estrenar ,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-nuevo-a-estrenar-1091479510
17,1091484981,20250119,16,pro,256,n/a,"1049,00",new,iphone 16 pro 256gb nuevo ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-nuevo-1091484981
18,1090922712,20250119,16,basic,128,n/a,"799,90",good,smartphone iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-16-128-gb-1090922712
19,1091300572,20250119,16,basic,n/a,n/a,"749,00",new,apple iphone 16 ,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-1091300572
20,1091338603,20250119,14,basic,128,n/a,"450,00",good,iphone 14 128gb lila,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-lila-1091338603
21,1091379704,20250119,14,basic,128,n/a,"529,00",new,iphone 14 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-1091379704
22,1091397558,20250119,16,basic,256,n/a,"825,00",as_good_as_new,iphone 16 256gb azul impecable,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-azul-impecable-1091397558
23,1091407443,20250119,15,pro,128,n/a,"775,00",good,iphone 15 pro 128gb natural,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-natural-1091407443
24,1091414423,20250119,15,basic,128,n/a,"625,00",new,iphone 15 128gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-nuevo-1091414423
25,1091457280,20250119,14,basic,n/a,n/a,"500,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1091457280
26,1091478549,20250119,15,basic,256,n/a,"580,00",as_good_as_new,iphone 15 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-256-gb-1091478549
27,1090699688,20250119,16,basic,128,n/a,"799,90",good,smartphone iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-16-128-gb-1090699688
28,1091104756,20250119,15,plus,n/a,n/a,"680,00",new,iphone 15 plus rosa,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-rosa-1091104756
29,1091332521,20250119,16,plus,128,n/a,"800,00",new,iphone 16 plus 128gb azul nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-azul-nuevo-1091332521
30,1091365631,20250119,14,pro max,256,n/a,"690,00",good,iphone 14 pro max oro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-oro-256gb-1091365631
31,1091411314,20250119,16,pro,256,n/a,"1099,00",as_good_as_new,iphone 16 pro 256gb desierto,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-desierto-1091411314
32,1091417594,20250119,15,pro,128,n/a,"799,00",good,iphone 15 pro 128gb titanio azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-titanio-azul-1091417594
33,1091457942,20250119,14,pro max,n/a,n/a,"750,00",new,iphone 14 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1091457942
34,1091483239,20250119,15,basic,256,n/a,"600,00",as_good_as_new,iphone 15 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-256gb-1091483239
35,1091499202,20250119,14,pro,256,n/a,"600,00",as_good_as_new,iphone 14 pro 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256-gb-1091499202
36,1090509686,20250119,16,basic,256,n/a,"905,00",good,apple iphone 16 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-256gb-1090509686
37,1091168156,20250119,15,pro max,n/a,n/a,"650,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1091168156
38,1091217604,20250119,14,pro max,256,n/a,"800,00",good,iphone 14 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-1091217604
39,1091227052,20250119,16,basic,128,n/a,"700,00",new,iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-1091227052
40,1091332454,20250119,14,basic,n/a,n/a,"500,00",as_good_as_new,iphone 14 ,madrid,60,False,https://es.wallapop.com/item/iphone-14-1091332454
41,1091422035,20250119,14,pro max,256,n/a,"899,00",new,iphone 14 pro max 256gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-nuevo-1091422035
42,1091423331,20250119,15,pro max,256,n/a,"849,00",good,iphone 15 pro max 256gb azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-azul-1091423331
43,1091423834,20250119,16,plus,128,n/a,"899,00",as_good_as_new,iphone 16 plus 128gb azul ultramar,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-azul-ultramar-1091423834
44,1091428032,20250119,15,plus,n/a,n/a,"669,00",as_good_as_new,iphone 15 plus rosa,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-rosa-1091428032
45,1090702903,20250119,16,basic,256,100,"803,95",good,"iphone 16 256 gb, blanco salud bateria 100 %",madrid,60,False,https://es.wallapop.com/item/iphone-16-256-gb-blanco-salud-bateria-100-1090702903
46,1090813832,20250119,14,basic,n/a,n/a,"559,00",new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090813832
47,1091126600,20250119,15,pro max,256,n/a,"890,00",new,iphone 15 pro max 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256-gb-1091126600
48,1091129028,20250119,14,basic,256,n/a,"400,00",good,iphone 14 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-256-gb-1091129028
49,1091319193,20250119,15,pro,n/a,n/a,"750,00",good,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1091319193
50,1091333271,20250119,16,pro,128,n/a,"980,00",new,iphone 16 pro 128gb desert titanium solo activado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-desert-titanium-solo-activado-1091333271
51,1091396643,20250119,14,pro,n/a,n/a,"600,00",as_good_as_new,iphone 14 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1091396643
52,1091423094,20250119,16,pro max,256,n/a,"1185,00",as_good_as_new,iphone 16 pro max 256gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-negro-1091423094
53,1091491377,20250119,15,pro max,n/a,n/a,"1100,00",as_good_as_new,iphone 15 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1091491377
54,1088399856,20250119,16,basic,512,n/a,"920,00",new,apple iphone 16 512gb nuevo garantia,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-512gb-nuevo-garantia-1088399856
55,1090690200,20250119,15,basic,n/a,n/a,"530,00",new,iphone 15 rosa ,madrid,60,False,https://es.wallapop.com/item/iphone-15-rosa-1090690200
56,1090702250,20250119,16,pro max,512,100,"1283,95",good,iphone 16 pro max 512gb blanco bateria 100% + cable + caja,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-512gb-blanco-bateria-100---cable---caja---cable-1090702250
57,1090805346,20250119,14,plus,n/a,n/a,"569,00",new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1090805346
58,1091005035,20250119,14,basic,128,87,"479,99",good,iphone 14 128gb 87% ,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-87-1091005035
59,1091334095,20250119,16,plus,256,n/a,"900,00",as_good_as_new,iphone 16 plus negro 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-negro-256-gb-1091334095
60,1091409083,20250119,15,pro max,256,n/a,"925,00",good,iphone 15 pro max 256gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-negro-1091409083
61,1091418060,20250119,14,plus,n/a,n/a,"450,00",as_good_as_new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1091418060
62,1091425572,20250119,15,pro max,n/a,n/a,"950,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1091425572
63,1033622108,20250119,14,basic,128,n/a,"586,00",good,apple iphone 14 128gb púrpura - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-purpura-revisado-1033622108
