,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url
34,1103125993,20250218,16,pro max,256,100,"1185,00",as_good_as_new,iphone 16 pro max de 256gb/100 bat factura /garan,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-de-256gb-100-bat-factura-garan-1103125993
35,1103125290,20250218,16,pro max,256,100,"1165,00",as_good_as_new,iphone 16 pro max 256gb/100 bat perfecto estado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-100-bat-perfecto-estado-1103125290
36,1102508834,20250218,16,pro,128,n/a,"950,00",as_good_as_new,iphone 16 pro 128gb desert titanium,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-desert-titanium-1102508834
37,1102553108,20250218,16,pro max,n/a,n/a,"1200,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1102553108
38,1102288997,20250218,16,basic,128,n/a,"600,00",as_good_as_new,iphone 16 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-1102288997
39,1102384391,20250218,16,pro max,256,n/a,"1300,00",as_good_as_new,iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1102384391
40,1102473882,20250218,16,pro max,256,n/a,"1150,00",as_good_as_new,iphone 16 pro max 256 gb blanco,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256-gb-1102473882
41,1102454069,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1102454069
42,1102453239,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1102453239
43,1102240464,20250218,16,plus,128,n/a,"950,00",as_good_as_new,iphone 16 plus 128gb azul,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-azul-1102240464
44,1101976676,20250218,16,pro max,n/a,n/a,"1189,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1101976676
45,1102302422,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1102302422
46,1101920554,20250218,16,pro max,n/a,n/a,"1050,00",as_good_as_new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1101920554
47,1102447767,20250218,16,pro,128,n/a,"1005,00",as_good_as_new,apple iphone 16 pro 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-128gb-1102447767
48,1102215913,20250218,16,basic,256,n/a,"800,00",as_good_as_new,iphone 16 256g,madrid,60,False,https://es.wallapop.com/item/iphone-16-256g-1102215913
49,1102198792,20250218,16,plus,128,n/a,"850,00",as_good_as_new,iphone 16 plus ee 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-ee-128gb-1102198792
50,1102453227,20250218,16,pro,128,100,"965,00",as_good_as_new,apple iphone 16 pro 128gb (100% bat),madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-128gb-100-bat-1102453227
51,1102026193,20250218,16,pro max,n/a,n/a,"1050,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1102026193
52,1102181403,20250218,16,pro max,n/a,n/a,"950,00",as_good_as_new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/16-pro-max-1102181403
53,1102088156,20250218,16,pro max,256,n/a,"1050,00",as_good_as_new,iphone 16 pro max 256gb ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1102088156
54,1101635061,20250218,16,basic,128,n/a,"749,00",as_good_as_new,oferta!! iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/oportunidad-iphone-16-128gb-1101635061
55,1101717684,20250218,16,pro max,n/a,n/a,"870,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1101717684
56,1102390366,20250218,16,pro max,256,n/a,"1060,00",as_good_as_new,iphone 16 pro max 256 gb black titanium ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256-gb-black-titanium-1102390366
57,1101459978,20250218,16,pro,256,n/a,"1010,00",as_good_as_new,iphone 16 pro 256,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256-1101459978
58,1102105680,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1102105680
59,1102111109,20250218,16,plus,256,100,"899,00",as_good_as_new,apple iphone 16 plus 256gb (100% bat),madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-plus-256gb-100-bat-1102111109
60,1100499470,20250218,16,basic,n/a,n/a,"700,00",as_good_as_new,iphone 16 ,madrid,60,False,https://es.wallapop.com/item/iphone-16-1100499470
61,1101775211,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1101775211
62,1102108802,20250218,16,basic,128,100,"749,00",as_good_as_new,otras unidades apple apple iphone 16 128gb bat 100%,madrid,60,False,https://es.wallapop.com/item/otras-unidades-apple-apple-iphone-16-128gb-bat-100-1102108802
63,1102108782,20250218,16,basic,128,100,"749,00",as_good_as_new,otras unidades apple apple iphone 16 128gb bat 100%,madrid,60,False,https://es.wallapop.com/item/otras-unidades-apple-apple-iphone-16-128gb-bat-100-1102108782
64,1101052471,20250218,16,pro,n/a,n/a,"830,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1101052471
65,1100998693,20250218,16,basic,n/a,n/a,"750,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1100998693
66,1100936430,20250218,16,pro,n/a,n/a,"900,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1100936430
67,1101302429,20250218,16,pro max,512,n/a,"1200,00",as_good_as_new,iphone 16 pro max 512 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-512-gb-1101302429
68,1099077654,20250218,16,pro max,256,n/a,"1150,00",as_good_as_new,iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1099077654
69,1101775782,20250218,16,plus,256,n/a,"995,00",as_good_as_new,apple iphone 16 plus 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-plus-256gb-1101775782
70,1101775496,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1101775496
71,1101887449,20250218,16,basic,128,100,"749,00",as_good_as_new,iphone 16 de 128gb/100 bat perfecto estado ,madrid,60,False,https://es.wallapop.com/item/iphone-16-de-128gb-100-bat-perfecto-estado-1101887449
72,1100775303,20250218,16,basic,128,n/a,"749,00",as_good_as_new,📲✅ oportunidad!!️ iphone 16 128gb ✅📲,madrid,60,False,https://es.wallapop.com/item/oportunidad-iphone-16-128gb-1100775303
73,1100751860,20250218,16,plus,128,n/a,"800,00",as_good_as_new,iphone 16 plus 128,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128-1100751860
74,1101775394,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1101775394
75,1100864290,20250218,16,pro,n/a,n/a,"1050,00",as_good_as_new,iphone 16 pro 255 totalmente nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-255-totalmente-nuevo-1100864290
76,1100818351,20250218,16,pro max,256,n/a,"1080,00",as_good_as_new,iphone 16 pro max 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256-gb-1100818351
77,1101416320,20250218,16,plus,128,n/a,"925,00",as_good_as_new,apple iphone 16 plus 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-plus-128gb-1101416320
78,1101409807,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1101409807
79,1101059745,20250218,16,basic,n/a,n/a,"900,00",as_good_as_new,iphonne 16 ,madrid,60,False,https://es.wallapop.com/item/iphonne-16-1101059745
80,1101417665,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1101417665
81,1101414241,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1101414241
82,1101006930,20250218,16,plus,256,n/a,"995,00",as_good_as_new,apple iphone 16 plus 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-plus-256gb-1101006930
83,1101288895,20250218,16,pro max,256,n/a,"1199,00",as_good_as_new,apple iphone 16 pro max  256 gb -e0103412cv-,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256-gb-e0103412cv-1101288895
84,1101282734,20250218,16,pro max,256,n/a,"1199,00",as_good_as_new,apple iphone 16 pro max  256 gb -e0103555cv-,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256-gb-e0103555cv-1101282734
85,1101414351,20250218,16,pro max,256,100,"1175,00",as_good_as_new,otras unidades apple apple iphone 16 pro max 256gb bat 100%,madrid,60,False,https://es.wallapop.com/item/otras-unidades-apple-apple-iphone-16-pro-max-256gb-bat-100-1101414351
86,1100632461,20250218,16,pro,128,n/a,"1005,00",as_good_as_new,apple iphone 16 pro 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-128gb-1100632461
87,1100628676,20250218,16,plus,128,n/a,"925,00",as_good_as_new,apple iphone 16 plus 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-plus-128gb-1100628676
88,1097836458,20250218,16,basic,n/a,n/a,"700,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1097836458
89,1100391932,20250218,16,pro,256,n/a,"990,00",as_good_as_new,iphone 16 pro 256 gb blanco. intacto. 1 mes. ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256-gb-blanco-intacto-1-mes-1100391932
90,1099649693,20250218,16,pro,256,n/a,"1049,00",as_good_as_new,iphone 16 pro 256gb blanco,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-blanco-1099649693
91,1099196687,20250218,16,pro,n/a,n/a,"950,00",as_good_as_new,iphone 16 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1099196687
92,1099924555,20250218,16,pro max,n/a,n/a,"1350,00",as_good_as_new,iphone 16 pro max 0.5 tb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1-tb-1099924555
93,1099034257,20250218,16,plus,128,n/a,"725,00",as_good_as_new,iphone 16 plus 128 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128-gb-1099034257
94,1098469256,20250218,16,basic,128,n/a,"750,00",as_good_as_new,iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-128-gb-1098469256
95,1099029728,20250218,16,pro max,n/a,n/a,"1200,00",as_good_as_new,iphone  16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1099029728
96,1098928276,20250218,16,basic,n/a,n/a,"800,00",as_good_as_new,se vende iphone 16 ,madrid,60,False,https://es.wallapop.com/item/se-vende-iphone-16-1098928276
97,1100103034,20250218,16,pro max,n/a,n/a,"1200,00",as_good_as_new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1100103034
98,1098930445,20250218,16,pro,n/a,n/a,"1200,00",as_good_as_new,iphone 16 pro máx,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1098930445
99,1098508901,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1098508901
100,1098828301,20250218,16,pro max,n/a,n/a,"1150,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1098828301
101,1095890875,20250218,16,basic,n/a,n/a,"700,00",as_good_as_new,iphone 16 ,madrid,60,False,https://es.wallapop.com/item/iphone-16-1095890875
102,1099140035,20250218,16,basic,256,n/a,"910,00",as_good_as_new,iphone 16 de 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-de-256gb-1099140035
103,1099283235,20250218,16,pro,128,n/a,"1005,00",as_good_as_new,apple iphone 16 pro 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-128gb-1099283235
104,1099725830,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1099725830
105,1096772875,20250218,16,pro,256,n/a,"900,00",as_good_as_new,iphone 16 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-1096772875
106,1095317503,20250218,16,basic,256,n/a,"850,00",as_good_as_new,iphone 16 256gb rosa 2 semanas de uso,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-rosa-2-semanas-de-uso-1095317503
107,1099282952,20250218,16,pro max,256,n/a,"1209,00",as_good_as_new,apple iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-256gb-1099282952
108,1099252138,20250218,16,pro,128,n/a,"985,00",as_good_as_new,iphone 16 pro de 128gb/seminuevo libre ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-de-128gb-seminuevo-libre-1099252138
109,1095359363,20250218,16,plus,n/a,n/a,"850,00",as_good_as_new,iphone 16 plus,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1095359363
110,1097818396,20250218,16,basic,n/a,n/a,"750,00",as_good_as_new,se vende o se cambia iphone 16 verde ,madrid,60,False,https://es.wallapop.com/item/se-vende-o-se-cambia-iphone-16-verde-1097818396
111,1099143701,20250218,16,pro,128,n/a,"979,00",as_good_as_new,smartphone apple iphone 16 pro 128gb -e0103198cv-,madrid,60,False,https://es.wallapop.com/item/smartphone-apple-iphone-16-pro-128gb-e0103198cv-1099143701
112,1097600447,20250218,16,basic,n/a,n/a,"750,00",as_good_as_new,se vende o se cambia iphone 16 verde ,madrid,60,False,https://es.wallapop.com/item/se-vende-o-se-cambia-iphone-16-verde-1097600447
113,1095799341,20250218,16,basic,128,n/a,"700,00",as_good_as_new,iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-1095799341
114,1099247051,20250218,16,pro,128,100,"985,00",as_good_as_new,iphone 16 pro de 128gb/100 bat seminuevo libre ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-de-128gb-100-bat-seminuevo-libre-1099247051
115,1098519650,20250218,16,pro max,512,n/a,"1415,00",as_good_as_new,apple iphone 16 pro max 512gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-512gb-1098519650
116,1096004503,20250218,16,pro max,256,n/a,"1100,00",as_good_as_new,iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1096004503
117,1096073773,20250218,16,basic,128,n/a,"800,00",as_good_as_new,iphone 16 rosa 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-16-rosa-128gb-1096073773
118,1093580789,20250218,16,basic,n/a,n/a,"650,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1093580789
119,1097145515,20250218,16,basic,256,n/a,"929,00",as_good_as_new,apple iphone 16 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-256gb-1097145515
120,1093453629,20250218,16,basic,n/a,n/a,"790,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1093453629
121,1097593729,20250218,16,pro,256,n/a,"1109,00",as_good_as_new,apple iphone 16 pro 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-256gb-1097593729
122,1093545170,20250218,16,basic,n/a,n/a,"700,00",as_good_as_new,iphone 16 ,madrid,60,False,https://es.wallapop.com/item/iphone-16-1093545170
123,1093391437,20250218,16,pro max,512,n/a,"1250,00",as_good_as_new,iphone 16 pro max 512 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-512-gb-1093391437
124,1093045886,20250218,16,plus,n/a,n/a,"1000,00",as_good_as_new,iphone 16 plus ,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1093045886
125,1093080763,20250218,16,basic,n/a,n/a,"900,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1093080763
126,1096125436,20250218,16,basic,256,n/a,"929,00",as_good_as_new,apple iphone 16 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-256gb-1096125436
127,1096124533,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1096124533
128,1093716635,20250218,16,plus,n/a,n/a,"880,00",as_good_as_new,iphone 16 plus,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1093716635
129,1093503921,20250218,16,basic,128,n/a,"700,00",as_good_as_new,iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-1093503921
130,1096344162,20250218,16,pro,256,n/a,"1000,00",as_good_as_new,iphone 16 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-1096344162
131,1089168015,20250218,16,basic,256,n/a,"850,00",as_good_as_new,iphone 16 256gb rosa,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-rosa-1089168015
132,1096546099,20250218,16,pro,256,n/a,"1109,00",as_good_as_new,apple iphone 16 pro 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-256gb-1096546099
133,1095848722,20250218,16,plus,256,n/a,"1000,00",as_good_as_new,iphone 16 plus 256 gb azul marino,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-256-gb-azul-marino-1095848722
134,1092025169,20250218,16,plus,n/a,n/a,"815,00",as_good_as_new,iphone 16 plus,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1092025169
135,1094307874,20250218,16,pro max,n/a,n/a,"880,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1094307874
136,1094125371,20250218,16,plus,n/a,n/a,"1190,00",as_good_as_new,iphone 16 plus ,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1094125371
137,1095376115,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1095376115
138,1096124444,20250218,16,pro max,512,n/a,"1415,00",as_good_as_new,apple iphone 16 pro max 512gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-512gb-1096124444
139,1095393490,20250218,16,pro max,256,n/a,"840,00",as_good_as_new,smarthphone iphone 16 pro max 256 gb,madrid,60,False,https://es.wallapop.com/item/smarthphone-iphone-16-pro-max-256-gb-1095393490
140,1094305515,20250218,16,pro max,n/a,n/a,"1100,00",as_good_as_new,apple iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-1094305515
141,1095980513,20250218,16,pro max,512,n/a,"1415,00",as_good_as_new,apple iphone 16 pro max 512gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-pro-max-512gb-1095980513
142,1095374017,20250218,16,plus,128,n/a,"925,00",as_good_as_new,apple iphone 16 plus 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-plus-128gb-1095374017
143,1090283337,20250218,16,basic,n/a,n/a,"850,00",as_good_as_new,iphone 16 rosa,madrid,60,False,https://es.wallapop.com/item/iphone-16-rosa-1090283337
144,1090709024,20250218,16,basic,n/a,n/a,"760,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1090709024
145,1092338166,20250218,16,basic,256,n/a,"950,00",as_good_as_new,iphone 16 256gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-negro-1092338166
146,1094625790,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1094625790
147,1093350936,20250218,16,basic,n/a,n/a,"1000,00",as_good_as_new,vendo iphone 16 urgente ,madrid,60,False,https://es.wallapop.com/item/vendo-iphone-16-urgente-1093350936
148,1094621230,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1094621230
149,1094624027,20250218,16,basic,128,n/a,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1094624027
150,1094125972,20250218,16,pro,256,n/a,"1290,00",as_good_as_new,iphone 16 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-1094125972
151,1093114668,20250218,16,pro max,512,n/a,"1400,00",as_good_as_new,iphone 16 pro max 512gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-512gb-1093114668
