,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url
0,1068541305,20241114,16,basic,128,n/a,"800,00",new,iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-1068541305
1,1069277594,20241114,14,pro,n/a,n/a,"700,00",new,iphone 14 pro morado,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-morado-1069277594
2,1069385453,20241114,16,basic,n/a,n/a,"850,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1069385453
3,1069408278,20241114,14,pro,n/a,n/a,"800,00",good,iphone 14 pro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1069408278
4,1069426273,20241114,16,pro max,n/a,n/a,"1020,00",good,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1069426273
5,1069433958,20241114,15,pro max,256,n/a,"900,00",new,vendo iphone 15 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/vendo-iphone-15-pro-max-256gb-1069433958
6,1069438616,20241114,15,basic,n/a,n/a,"750,00",good,iphone 15 ,madrid,60,False,https://es.wallapop.com/item/iphone-15-1069438616
7,1069439182,20241114,15,basic,128,n/a,"619,00",as_good_as_new,iphone 15 128gb como nuevo!,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-como-nuevo-1069439182
8,1069480230,20241114,14,basic,n/a,n/a,"450,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1069480230
9,1069625382,20241114,n/a,basic,128,n/a,"400,00",new,iphone 13 (128 gb)✅,madrid,60,False,https://es.wallapop.com/item/iphone-13-128-gb-1069625382
10,1052825433,20241114,14,basic,128,n/a,"629,00",as_good_as_new,iphone 14 (128gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-como-nuevo-1052825433
11,1069111230,20241114,14,pro max,1tb,87,"899,00",good,iphone 14 pro max de 1tb /87% bat perfecto estado,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-de-1tb-87-bat-perfecto-estado-1069111230
12,1069146469,20241114,16,plus,128,100,"949,00",good,iphone 16 plus 128gb ultramarino 100% bateria,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-ultramarino-100-bateria-1069146469
13,1069224440,20241114,14,basic,256,n/a,"620,00",new,iphone 14 256g,madrid,60,False,https://es.wallapop.com/item/iphone-14-256g-1069224440
14,1069233064,20241114,15,basic,n/a,n/a,"650,00",new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1069233064
15,1069325040,20241114,16,pro,128,n/a,"950,00",new,iphone 16 pro 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-1069325040
16,1069372680,20241114,n/a,basic,n/a,n/a,"450,00",new,iphone 13 ,madrid,60,False,https://es.wallapop.com/item/iphone-13-1069372680
17,1069413400,20241114,16,pro,n/a,n/a,"800,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1069413400
18,1069426156,20241114,15,basic,256,n/a,"775,00",good,apple iphone 15 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-256gb-1069426156
19,1069438988,20241114,15,basic,256,100,"669,00",as_good_as_new,iphone 15 256gb 100% batería!,madrid,60,False,https://es.wallapop.com/item/iphone-15-256gb-100-bateria-1069438988
20,1068680575,20241114,16,basic,128,n/a,"803,95",good,"iphone 16 128 gb, rosa a estrenar",madrid,60,False,https://es.wallapop.com/item/iphone-16-128-gb-rosa-a-estrenar-1068680575
21,1069220639,20241114,n/a,basic,256,n/a,"530,00",new,iphone 13 256g ,madrid,60,False,https://es.wallapop.com/item/iphone-13-256g-1069220639
22,1069221431,20241114,14,basic,256,n/a,"620,00",new,iphone 14 256g,madrid,60,False,https://es.wallapop.com/item/iphone-14-256g-1069221431
23,1069222959,20241114,15,basic,128,n/a,"550,00",good,iphone 15 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-1069222959
24,1069285090,20241114,16,pro max,n/a,n/a,"1200,00",new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1069285090
25,1069318759,20241114,14,pro max,n/a,n/a,"550,00",good,iphone 14 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1069318759
26,1069345460,20241114,15,basic,128,n/a,"580,00",new,iphone 15 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-1069345460
27,1069424958,20241114,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1069424958
28,1069438545,20241114,15,pro max,256,n/a,"879,00",as_good_as_new,iphone 15 pro max 256gb como nuevo! ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-como-nuevo-1069438545
29,1069493156,20241114,14,basic,128,n/a,"575,00",as_good_as_new,iphone 14 128gb lila morado,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-lila-morado-1069493156
30,1052830213,20241114,14,pro,128,n/a,"819,00",as_good_as_new,iphone 14 pro (128gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-128gb-como-nuevo-1052830213
31,1068961799,20241114,16,pro max,n/a,n/a,"1249,00",new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1068961799
32,1069196024,20241114,n/a,basic,256,n/a,"530,00",new,iphone 13 256g,madrid,60,False,https://es.wallapop.com/item/iphone-13-256g-1069196024
33,1069197373,20241114,15,pro,256,n/a,"859,00",good,iphone 15 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1069197373
34,1069197727,20241114,14,basic,256,n/a,"620,00",new,iphone 14 256g,madrid,60,False,https://es.wallapop.com/item/iphone-14-256g-1069197727
35,1069292239,20241114,14,plus,128,n/a,"595,00",good,iphone 14 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128gb-1069292239
36,1069349769,20241114,15,pro,n/a,n/a,"700,00",new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1069349769
37,1069388331,20241114,16,pro,128,n/a,"1040,00",as_good_as_new,iphone 16 pro 128gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-negro-1069388331
38,1069441441,20241114,15,pro max,256,n/a,"910,00",as_good_as_new,iphone 15 pro max esim 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-esim-256gb-1069441441
39,1060957426,20241114,16,basic,128,n/a,"750,00",as_good_as_new,iphone 16 - 128gb - azul,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-azul-1060957426
40,1069105686,20241114,16,plus,n/a,n/a,"800,00",new,iphone 16 plus,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1069105686
41,1069123464,20241114,14,pro,n/a,n/a,"550,00",good,iphone 14 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1069123464
42,1069193226,20241114,n/a,basic,128,n/a,"410,00",new,iphone 13 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-13-128gb-1069193226
43,1069303739,20241114,15,basic,128,100,"620,00",good,iphone 15 128gb negro 100% salud bateria ,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-negro-100-salud-bateria-1069303739
44,1069383150,20241114,14,plus,128,100,"580,00",new,iphone 14 plus 128 gb bat 100% nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128-gb-bat-100-nuevo-1069383150
45,1069386886,20241114,15,pro max,n/a,n/a,"850,00",as_good_as_new,iphone 15 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1069386886
46,1069425489,20241114,15,pro,256,n/a,"850,00",new,iphone 15 pro 256gb cambio ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-256gb-cambio-1069425489
47,1069488146,20241114,14,plus,128,n/a,"599,00",as_good_as_new,iphone 14 plus 128gb blanco,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128gb-blanco-1069488146
48,1033637778,20241114,15,basic,128,n/a,"760,00",good,apple iphone 15 128gb verde - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-128gb-verde-revisado-1033637778
49,1052828698,20241114,14,pro,256,n/a,"869,00",as_good_as_new,iphone 14 pro (256gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-como-nuevo-1052828698
50,1069098205,20241114,15,basic,n/a,n/a,"350,00",new,iphone 15 para repuestos ,madrid,60,False,https://es.wallapop.com/item/iphone-15-para-repuestos-1069098205
51,1069216370,20241114,15,basic,n/a,n/a,"700,00",as_good_as_new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1069216370
52,1069223099,20241114,14,pro,256,n/a,"740,00",new,iphone 14 pro 256g,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256g-1069223099
53,1069296877,20241114,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1069296877
54,1069306845,20241114,n/a,pro,256,n/a,"550,00",new,iphone 13 pro 256g airpods pro ,madrid,60,False,https://es.wallapop.com/item/iphone-13-pro-256g-airpods-pro-1069306845
55,1069312166,20241114,14,pro max,128,n/a,"795,00",good,iphone 14 pro max 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-1069312166
56,1069359188,20241114,16,pro max,n/a,n/a,"1350,00",new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1069359188
57,1033637749,20241114,15,basic,512,n/a,"1256,00",good,apple iphone 15 512gb azul - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-512gb-azul-revisado-1033637749
58,1052827683,20241114,14,pro,256,n/a,"869,00",as_good_as_new,iphone 14 pro (256gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-como-nuevo-1052827683
59,1069075101,20241114,15,basic,n/a,n/a,"300,00",new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1069075101
60,1069085763,20241114,16,pro,n/a,n/a,"1040,00",as_good_as_new,iphone 16 pro nuevo sellado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-nuevo-sellado-1069085763
61,1069140572,20241114,16,plus,256,n/a,"999,00",new,iphone 16 plus 256gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-256gb-nuevo-1069140572
62,1069222465,20241114,14,pro,256,n/a,"740,00",new,iphone 14 pro 256g,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256g-1069222465
63,1069223805,20241114,n/a,pro,256,n/a,"630,00",new,iphone 13 pro 256g,madrid,60,False,https://es.wallapop.com/item/iphone-13-pro-256g-1069223805
64,1069303168,20241114,15,pro max,n/a,n/a,"900,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1069303168
65,1069317078,20241114,14,pro max,n/a,n/a,"540,00",good,iphone 14 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1069317078
66,1033637742,20241114,15,basic,256,n/a,"852,00",good,apple iphone 15 256gb azul - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-256gb-azul-revisado-1033637742
67,1068111937,20241114,16,basic,128,n/a,"900,00",new,iphone 16 - nuevo / rosa / 128 gb /,madrid,60,False,https://es.wallapop.com/item/iphone-16-nuevo-rosa-128-gb-1068111937
68,1069029569,20241114,16,pro,n/a,n/a,"1230,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1069029569
69,1069218758,20241114,14,pro,256,n/a,"740,00",new,iphone 14 pro 256g,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256g-1069218758
70,1069219762,20241114,n/a,pro,256,n/a,"630,00",new,iphone 13 pro 256g,madrid,60,False,https://es.wallapop.com/item/iphone-13-pro-256g-1069219762
71,1069260742,20241114,15,pro max,n/a,n/a,"950,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1069260742
72,1069297025,20241114,14,plus,n/a,n/a,"650,00",good,iphone 14 plus 250 gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-250-gb-1069297025
73,1069349688,20241114,15,pro,128,n/a,"835,00",as_good_as_new,iphone 15 pro 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-1069349688
74,1069436620,20241114,14,basic,128,n/a,"500,00",as_good_as_new,iphone 14 de 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-de-128gb-1069436620
75,1033637533,20241114,14,basic,128,n/a,"657,74",good,apple iphone 14 128gb amarillo - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-amarillo-revisado-1033637533
76,1033637712,20241114,15,basic,128,n/a,"760,00",good,apple iphone 15 128gb azul - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-128gb-azul-revisado-1033637712
77,1052826558,20241114,14,plus,256,n/a,"679,00",as_good_as_new,iphone 14 plus (256gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-256gb-como-nuevo-1052826558
78,1068679989,20241114,15,pro,128,n/a,"850,00",new,iphone 15 pro  128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-1068679989
79,1068854976,20241114,16,plus,n/a,n/a,"840,00",as_good_as_new,iphone 16 plus,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1068854976
80,1068950012,20241114,16,pro,n/a,n/a,"1030,00",new,iphone 16 pro nuevo sin estrenar ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-nuevo-sin-estrenar-1068950012
81,1069191717,20241114,14,pro,128,n/a,"595,00",new,iphone 14 pro 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-128gb-1069191717
82,1069226994,20241114,n/a,basic,128,n/a,"479,00",new,iphone 13 128gb negro a estrenar ,madrid,60,False,https://es.wallapop.com/item/iphone-13-128gb-negro-a-estrenar-1069226994
83,1069423562,20241114,15,basic,256,n/a,"799,00",as_good_as_new,apple iphone 15 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-256gb-1069423562
84,1033622108,20241114,14,basic,128,n/a,"572,00",good,apple iphone 14 128gb púrpura - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-purpura-revisado-1033622108
85,1033637669,20241114,15,basic,256,n/a,"818,00",good,apple iphone 15 256gb negro - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-256gb-negro-revisado-1033637669
86,1068618719,20241114,16,pro max,n/a,n/a,"1290,00",new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1068618719
87,1068811919,20241114,15,basic,128,n/a,"690,00",new,iphone 15 128 gb azul *a estrenar*,madrid,60,False,https://es.wallapop.com/item/iphone-15-128-gb-azul-a-estrenar-1068811919
88,1068869526,20241114,n/a,basic,n/a,n/a,"340,00",new,oferta : iphone 13 ✅,madrid,60,False,https://es.wallapop.com/item/oferta-iphone-13-1068869526
89,1068958699,20241114,14,pro max,n/a,n/a,"735,00",new,iphone 14 pro max 90batria,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-90batria-1068958699
90,1068992858,20241114,16,pro,n/a,n/a,"995,00",as_good_as_new,iphone 16 pro nuevo sellado ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-nuevo-sellado-1068992858
91,1069341033,20241114,15,pro max,n/a,n/a,"920,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1069341033
92,1069465983,20241114,14,basic,128,87,"430,00",as_good_as_new,iphone 14 128 gb bat 87% como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-128-gb-bat-87-como-nuevo-1069465983
93,1033621951,20241114,14,basic,128,n/a,"582,52",good,apple iphone 14 128gb azul - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-azul-revisado-1033621951
94,1033637646,20241114,15,basic,128,n/a,"716,11",good,apple iphone 15 128gb negro - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-128gb-negro-revisado-1033637646
95,1069056991,20241114,n/a,pro,256,n/a,"630,00",new,iphone 13 pro 256g,madrid,60,False,https://es.wallapop.com/item/iphone-13-pro-256g-1069056991
96,1069086050,20241114,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1069086050
97,1069107828,20241114,16,pro,256,n/a,"1120,00",new,iphone 16 pro 256gb natural,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-natural-1069107828
98,1069169200,20241114,14,pro max,256,n/a,"955,00",new,iphone 14 pro max 256gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-nuevo-1069169200
99,1069202439,20241114,15,pro,256,n/a,"850,00",new,iphone 15 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1069202439
100,1069258391,20241114,15,basic,128,n/a,"700,00",as_good_as_new,iphone 15 128 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-128-gb-1069258391
101,1069467447,20241114,14,pro,128,n/a,"609,00",as_good_as_new,iphone 14 pro 128gb space grey,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-128gb-space-grey-1069467447
102,1033621842,20241114,14,basic,256,n/a,"633,00",good,apple iphone 14 256gb medianoche - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-256gb-medianoche-revisado-1033621842
103,1052832763,20241114,14,pro max,256,n/a,"959,00",as_good_as_new,iphone 14 pro max (256gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-como-nuevo-1052832763
104,1068518203,20241114,14,basic,128,n/a,"489,99",new,iphone 14 128gb nuevos,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-nuevos-1068518203
105,1068630521,20241114,16,basic,n/a,n/a,"849,00",as_good_as_new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1068630521
106,1068693749,20241114,n/a,basic,n/a,n/a,"350,00",new,iphone 13 mini,madrid,60,False,https://es.wallapop.com/item/iphone-13-mini-1068693749
107,1069081332,20241114,15,basic,n/a,n/a,"700,00",new,iphone 15 azul claro,madrid,60,False,https://es.wallapop.com/item/iphone-15-azul-claro-1069081332
108,1069184872,20241114,16,basic,256,n/a,"953,95",new,iphone 16 256gb blanco *a estrenar*,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-blanco-a-estrenar-1069184872
109,1069196446,20241114,15,pro,128,n/a,"799,00",good,iphone 15 pro 128gb natural,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-natural-1069196446
110,1069390557,20241114,15,pro max,n/a,n/a,"975,00",as_good_as_new,iphone 15 pro max negro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-negri-1069390557
111,1033621779,20241114,14,basic,128,n/a,"572,00",good,apple iphone 14 128gb medianoche - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-medianoche-revisado-1033621779
112,1052836071,20241114,14,pro max,128,n/a,"919,00",as_good_as_new,iphone 14 pro max (128gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-como-nuevo-1052836071
113,1057670375,20241114,14,basic,n/a,n/a,"500,00",new,iphone 14 ,madrid,60,False,https://es.wallapop.com/item/iphone-14-1057670375
114,1061293511,20241114,15,pro max,256,n/a,"890,00",as_good_as_new,iphone 15 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1061293511
115,1066886738,20241114,16,basic,128,n/a,"803,95",new,apple iphone 16 128gb negro a estrenar,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-negro-a-estrenar-1066886738
116,1068814861,20241114,15,pro max,n/a,n/a,"1100,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1068814861
117,1068856403,20241114,n/a,basic,n/a,n/a,"399,99",new,iphone 13,madrid,60,False,https://es.wallapop.com/item/iphone-13-1068856403
118,1069083716,20241114,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1069083716
119,1069257302,20241114,15,basic,128,n/a,"669,90",good,smartphone iphone 15 128gb ,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-15-128gb-1069257302
120,1046143363,20241114,15,pro max,512,n/a,"1320,00",as_good_as_new,iphone 15 pro max 512 gb con apple care,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-512-gb-con-apple-care-1046143363
121,1052836663,20241114,14,pro max,128,n/a,"919,00",as_good_as_new,iphone 14 pro max (128gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-como-nuevo-1052836663
122,1063325508,20241114,16,pro max,n/a,n/a,"1300,00",as_good_as_new,iphone 16 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1063325508
123,1068091721,20241114,n/a,pro,128,n/a,"529,00",new,iphone 13 pro 128 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-13-pro-128-gb-1068091721
124,1068516637,20241114,14,basic,128,n/a,"489,99",new,iphone 14 blue 128gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-blue-128gb-nuevo-1068516637
125,1069108062,20241114,16,pro max,256,n/a,"1200,00",new,iphone 16 pro max 256gb black solo activado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-black-solo-activado-1069108062
126,1069120723,20241114,14,pro,128,n/a,"570,00",good,iphone 14 pro 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-128gb-1069120723
127,1069147058,20241114,15,pro,128,n/a,"799,00",good,iphone 15 pro 128gb natural,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-natural-1069147058
128,1069224369,20241114,15,pro max,n/a,n/a,"1150,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1069224369
129,1033622187,20241114,14,basic,128,n/a,"572,00",good,apple iphone 14 128gb blanco estrella - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-blanco-estrella-revisado-1033622187
130,1052837206,20241114,14,pro max,256,n/a,"959,00",as_good_as_new,iphone 14 pro max (256gb) como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-como-nuevo-1052837206
131,1067650399,20241114,n/a,pro max,n/a,n/a,"610,00",new,iphone 13 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-13-pro-max-1067650399
132,1068515616,20241114,14,basic,128,n/a,"489,99",new,"iphone 14 yellow 128gb nuevo
",madrid,60,False,https://es.wallapop.com/item/iphone-14-yellow-128gb-nuevo-1068515616
133,1068721834,20241114,16,basic,256,n/a,"950,00",as_good_as_new,offerta:iphone 16 blu 256gb ,madrid,60,False,https://es.wallapop.com/item/iphone-16-blu-1068721834
