,id,nombre,precio,estado,reservado,url
0,1075290926,iphone 15 256gb + iphone 15 pro max,"1850,00",new,False,https://es.wallapop.com/item/iphone-15-256gb---iphone-15-pro-max-1075290926
1,1075286921,iphone 15 pro max. titanio natural,"999,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-titanio-natural-1075286921
2,1075226530,iphone 15 pro 128 gb como nuevo ,"800,00",new,False,https://es.wallapop.com/item/iphone-15-pro-128-gb-como-nuevo-1075226530
3,1075046629,iphone 15 pro max,"950,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1075046629
4,1073000950,iphone 15 pro max 256gb reacondicionado,"950,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-reacondicionado-1073000950
5,1074621390,iphone 15 plus,"300,00",new,False,https://es.wallapop.com/item/iphone-15-plus-1074621390
6,1074656295,iphone 15 pro 256gb nuevo a estrenar,"799,00",new,False,https://es.wallapop.com/item/iphone-15-pro-256gb-nuevo-a-estrenar-1074656295
7,1074235872,iphone 15 128 a estrenar,"695,00",new,False,https://es.wallapop.com/item/iphone-15-128-a-estrenar-1074235872
8,1074034816,iphone 15 pro nuevo,"870,00",new,False,https://es.wallapop.com/item/iphone-15-pro-nuevo-1074034816
9,1073756454,iphone 15 plus a estrenar ,"700,00",new,False,https://es.wallapop.com/item/iphone-15-plus-a-estrenar-1073756454
10,1064233981,iphone 15 rosa 128gb nuevo,"635,00",new,False,https://es.wallapop.com/item/iphone-15-rosa-128gb-1064233981
11,1073345266,"iphone 15 black 128gb garantía 
","579,99",new,False,https://es.wallapop.com/item/iphone-15-black-128gb-garantia-1073345266
12,1073013903,iphone 15 plus,"630,00",new,False,https://es.wallapop.com/item/iphone-15-plus-1073013903
13,1073017927,iphone 15 pro,"890,00",new,False,https://es.wallapop.com/item/iphone-15-pro-1073017927
14,1073511435,iphone 15 pro max 256 gb 100% - sin caja ni cargad,"1000,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256-gb-100-sin-caja-ni-cargad-1073511435
15,1073347612,"iphone 15 pro max titanium 256gb intacto
","949,99",new,False,https://es.wallapop.com/item/iphone-15-pro-max-titanium-256gb-intacto-1073347612
16,1073190874,iphone 15 pro max 256gb como nuevo,"930,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-como-nuevo-1073190874
17,1073154280,iphone 15 pro max 256gb nuevo,"940,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-nuevo-1073154280
18,1072741905,iphone 15 128 gb negro a estrenar,"690,00",new,False,https://es.wallapop.com/item/iphone-15-128-gb-negro-a-estrenar-1072741905
19,1073152960,iphone 15 pro max 256gb nuevo,"930,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-nuevo-1073152960
20,1073078284,iphone 15 pro max ,"950,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1073078284
21,1072706027,iphone 15 pro max,"895,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1072706027
22,1028390426,iphone 15 pro max 512,"1100,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-512-1028390426
23,1071106196,iphone 15,"665,00",new,False,https://es.wallapop.com/item/iphone-15-128gb-1071106196
24,1072605784,iphone 15 pro max 256gb,"850,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-1072605784
25,1072000331,iphone 15 pro máx ,"800,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1072000331
26,1070492771,iphone 15,"780,00",new,False,https://es.wallapop.com/item/iphone-15-1070492771
27,1071111620,iphone 15 256gb ,"750,00",new,False,https://es.wallapop.com/item/iphone-15-256gb-1071111620
28,1068858951,vendo iphone 15,"650,00",new,False,https://es.wallapop.com/item/vendo-iphone-15-1068858951
29,1071247953,iphone 15 pro max 256gb,"1050,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1071247953
30,1069081332,iphone 15 azul claro,"650,00",new,False,https://es.wallapop.com/item/iphone-15-azul-claro-1069081332
31,1070668944,iphone 15 promax 512 gb blue titanium,"1090,00",new,False,https://es.wallapop.com/item/iphone-15-promax-512-gb-blue-titanium-1070668944
32,1070442472,iphone 15 pro max ,"1100,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1070442472
33,1068533192,iphone 15 black ,"630,00",new,False,https://es.wallapop.com/item/iphone-15-black-1068533192
34,1070133739,iphone 15 pro max,"1100,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1070133739
35,1068814861,iphone 15 pro max 512gb,"1000,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1068814861
36,1069202439,iphone 15 pro 256gb,"730,00",new,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1069202439
37,1069600155,iphone 15 pro max 512 g,"935,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-512-g-1069600155
38,1068862265,iphone 15 pro 128gb,"829,00",new,False,https://es.wallapop.com/item/iphone-15-pro-128gb-1068862265
39,1069224369,iphone 15 pro max 512gb,"1150,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1069224369
40,1066154187,vendo iphone 15 plus ,"650,00",new,False,https://es.wallapop.com/item/vendo-iphone-15-plus-1066154187
41,1065114995,iphone 15 pro ,"510,00",new,False,https://es.wallapop.com/item/iphone-15-pro-1065114995
42,1069949236,vendo o cambio iphone 15 pro max de 512gb ,"1000,00",new,False,https://es.wallapop.com/item/vendo-o-cambio-iphone-15-pro-max-de-512gb-1069949236
43,1067117797,iphone 15 rosa 128gb ,"640,00",new,False,https://es.wallapop.com/item/iphone-16-rosa-128gb-1067117797
44,1063513648,iphone 15,"400,00",new,False,https://es.wallapop.com/item/iphone-15-1063513648
45,1068254652,iphone 15 pro max nuevo,"1250,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-nuevo-1068254652
46,1068704584,iphone 15 pro max 256gb impecable,"980,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-impecable-1068704584
47,1066561999,iphone 15 pro max,"930,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1066561999
48,1066196055,iphone 15 nuevo 256 gb. a estrenar!!!,"750,00",new,False,https://es.wallapop.com/item/iphone-15-nuevo-256gb-1066196055
49,1066996935,iphone 15 plus 128gb,"590,00",new,False,https://es.wallapop.com/item/iphone-15-plus-128gb-1066996935
50,1067092572,iphone 15 pro max nuevo,"1000,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-nuevo-1067092572
51,1063141589,iphone 15 rosa,"850,00",new,False,https://es.wallapop.com/item/iphone-15-rosa-1063141589
52,1065744673,iphone 15 pro max ,"900,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1065744673
53,1066610510,iphone 15 pro max,"650,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1066610510
54,1066357322,iphone 15 pro max 512gb como nuevo,"1000,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-512gb-como-nuevo-1066357322
55,1066360114,iphone 15 pro max 512gb como nuevo,"1000,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-512gb-como-nuevo-1066360114
56,1066163423,iphone 15 pro max 256gb como nuevo,"940,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-como-nuevo-1066163423
57,1066165007,iphone 15 pro max 256gb nuevo,"940,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-nuevo-1066165007
58,1065278194,iphone 15 pro max 256gb,"890,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-1065278194
59,1064539499,iphone 15 pro max 256 gb,"1000,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-256-gb-1064539499
60,1059479905,iphone 15 pro ,"870,00",new,False,https://es.wallapop.com/item/iphone-15-pro-1059479905
61,1064004241,iphone 15 128gb,"649,00",new,False,https://es.wallapop.com/item/iphone-15-128gb-1064004241
62,1066271523,iphone 15 pro max 512 gb 100% bateria ,"1030,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-512-gb-100-bateria-1066271523
63,1060867998,iphone 15 pro,"900,00",new,False,https://es.wallapop.com/item/iphone-15-pro-1060867998
64,1062885636,iphone 15 pro,"1000,00",new,False,https://es.wallapop.com/item/iphone-15-pro-1062885636
65,1061291256,movil iphone 15,"950,00",new,False,https://es.wallapop.com/item/movil-iphone-15-1061291256
66,1062146998,iphone 15 pro max,"1100,00",new,False,https://es.wallapop.com/item/iphone-15-pro-max-1062146998
67,1063354113,iphone 15  memoria 256,"750,00",new,False,https://es.wallapop.com/item/iphone-15-memoria-256-1063354113
68,1063712371,iphone 15 plus piezas ,"500,00",new,False,https://es.wallapop.com/item/iphone-15-plus-piezas-1063712371
69,1062589396,iphone 15 pro  256 g ,"500,00",new,False,https://es.wallapop.com/item/iphone-15-pro-256-g-1062589396
