,id,nombre,precio,estado,reservado,url
0,1086030905,gopro 12 nueva con accesorios ,"300,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-nueva-con-accesorios-1086030905
1,1085783466,gopro hero 12 black,"275,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1085783466
2,1085085407,gopro 12 black como nuevo,"200,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-black-como-nuevo-1085085407
3,1085602169,go pro 12 black,"200,00",as_good_as_new,False,https://es.wallapop.com/item/go-pro-12-black-1085602169
4,1055223369,gopro hero 12,"350,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-1055223369
5,1084649201,gopro hero 12 black ,"320,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1084649201
6,1085221564,gopro black 12,"300,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-black-12-1085221564
7,1075792608,accesorios para go pro 12 herp black + ,"400,00",as_good_as_new,False,https://es.wallapop.com/item/go-pro-12-herp-black---accessori-1075792608
8,1056964764,paquete de accesorios para gopro hero 12,"2000,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-bundle-accessory-1056964764
9,1085218361,go pro hero 12 black,"215,00",as_good_as_new,False,https://es.wallapop.com/item/go-pro-hero-12-black-1085218361
10,1084112869,gopro hero 12 black ¡¡como nueva!!,"380,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-como-nueva-1084112869
11,1084688992,go pro 12 black,"185,00",as_good_as_new,False,https://es.wallapop.com/item/go-pro-12-black-1084688992
12,1083688569,gopro 12 nueva con accesorios,"290,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-nova-com-acessorios-1083688569
13,1081562858,gopro 12,"325,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-1081562858
14,1048161975,gopro hero 12 black con accesorios,"320,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-con-accessori-1048161975
15,1082005930,gopro hero 12 black,"315,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1082005930
16,1081204482,gopro 12 y accesorios,"650,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-y-accesorios-1081204482
17,1072590194,gopro 12,"370,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-1072590194
18,1054745560,gopro hero 12 + max lens 2.0 y accesorios varios,"450,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12---max-lens-2-0-accessori-vari-1054745560
19,1077661702,gopro 12 más accesorios,"575,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-mas-accesorios-1077661702
20,1079326440,gopro hero 12 black,"270,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1079326440
21,1078471889,gopro hero 12 negra ,"300,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1078471889
22,1080500080,gopro hero 12 y gp max,"450,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-y-gp-max-1080500080
23,1070888953,gopro 12,"220,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-1070888953
24,1073163057,gopro hero 12 black creator,"440,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-creator-1073163057
25,1074997614,gopro hero 12 black,"280,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1074997614
26,1069666608,gopro 12,"260,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-1069666608
27,1068817885,gopro 12,"310,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-1068817885
