,id,nombre,precio,estado,reservado,url
0,1080700720,gopro 11 black,"280,00",good,False,https://es.wallapop.com/item/gopro-11-black-1080700720
1,1078799976,dron fpv hd kit completo y gopro 11,"630,00",good,False,https://es.wallapop.com/item/dron-cinematico-hd-dji-completo-1078799976
2,1073562699,gopro 11,"250,00",good,False,https://es.wallapop.com/item/gopro-11-1073562699
3,1076547073,gopro 11,"190,00",good,False,https://es.wallapop.com/item/gopro-11-1076547073
4,1076552735,gopro 11,"205,00",good,False,https://es.wallapop.com/item/gopro-11-1076552735
5,1074105805,pack gopro 11 precio negociable,"400,00",good,False,https://es.wallapop.com/item/pack-gopro-11-precio-negociable-1074105805
6,1052099071,camara go pro hero 11 black 5.3k 191926,"259,95",good,False,https://es.wallapop.com/item/camara-go-pro-hero-11-black-5-3k-191926-1052099071
7,1078061746,camara go pro hero 11 black 5.3k 197994,"259,95",good,False,https://es.wallapop.com/item/camara-go-pro-hero-11-black-5-3k-197994-1078061746
8,1073120460,gopro hero 11 black creator edition,"250,00",good,False,https://es.wallapop.com/item/gopro-hero-11-black-creator-edition-1073120460
9,1055352107,gopro hero 11 black,"360,00",good,False,https://es.wallapop.com/item/gopro-hero-11-black-1055352107
10,1056304531,gopro 11 mini,"175,00",good,False,https://es.wallapop.com/item/gopro-11-mini-1056304531
11,1026844748,gopro hero 11,"240,00",good,False,https://es.wallapop.com/item/gopro-hero-11-1026844748
12,894892500,gopro 11 naked geprc case,"570,00",good,False,https://es.wallapop.com/item/naked-gopro-11-894892500
13,1083687140,go pro hero 11 black,"200,00",good,False,https://es.wallapop.com/item/go-pro-hero-11-black-1083687140
14,1050795191,gopro hero 11 black + accesorios,"400,00",good,False,https://es.wallapop.com/item/gopro-hero-11-black---accesorios-1050795191
