,id,nombre,precio,estado,reservado,url
0,1084649201,gopro hero 12 black ,"320,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1084649201
1,1083980642,gopro 12,"150,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-1083980642
2,1084688992,go pro 12 black,"185,00",as_good_as_new,False,https://es.wallapop.com/item/go-pro-12-black-1084688992
3,1084112869,gopro hero 12 black ¡¡como nueva!!,"380,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-como-nueva-1084112869
4,1072981480,garantía de la gopro hero 12 negra,"299,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-garanzia-1072981480
5,1083688569,gopro 12 nueva con accesorios,"329,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-nova-com-acessorios-1083688569
6,1083197263,gopro hero 12 black,"300,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1083197263
7,1066690918,gopro hero 12 negra,"400,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1066690918
8,1075792608,accesorios para go pro 12 herp black + ,"400,00",as_good_as_new,False,https://es.wallapop.com/item/go-pro-12-herp-black---accessori-1075792608
9,1081562858,gopro 12,"325,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-1081562858
10,1082005930,gopro hero 12 black,"315,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1082005930
11,1081204482,gopro 12 y accesorios,"650,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-y-accesorios-1081204482
12,1055223369,gopro hero 12,"350,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-1055223369
13,1072590194,gopro 12,"370,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-1072590194
14,1077661702,gopro 12 más accesorios,"575,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-12-mas-accesorios-1077661702
15,1079326440,gopro hero 12 black,"270,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-1079326440
16,1056964764,paquete de accesorios para gopro hero 12,"2000,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-bundle-accessory-1056964764
17,1048161975,gopro hero 12 black con accesorios,"300,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-black-con-accessori-1048161975
18,1080500080,gopro hero 12 y gp max,"450,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-12-y-gp-max-1080500080
