,id,nombre,precio,estado,reservado,url
0,1033637533,apple iphone 14 128gb amarillo - revisado,"615,37",good,False,https://es.wallapop.com/item/apple-iphone-14-128gb-amarillo-revisado-1033637533
1,1090595366,iphone 14 plus 128gb black garantia!,"520,00",good,False,https://es.wallapop.com/item/iphone-14-plus-128gb-black-garantia-1090595366
2,1090595989,iphone 14 pro 128gb bat 90 garantia!,"595,00",good,False,https://es.wallapop.com/item/iphone-14-pro-128gb-bat-90-garantia-1090595989
3,1090354101,iphone 14 ,"400,00",good,False,https://es.wallapop.com/item/iphone-14-1090354101
4,1090490176,iphone 14 plus red,"480,00",good,False,https://es.wallapop.com/item/iphone-14-plus-red-1090490176
5,1090521059,iphone 14 plus 128gb,"550,00",good,False,https://es.wallapop.com/item/iphone-14-plus-128gb-1090521059
6,1090253659,iphone 14,"450,00",good,False,https://es.wallapop.com/item/iphone-14-1090253659
7,1090409963,iphone 14 plus 256g,"500,00",good,False,https://es.wallapop.com/item/iphone-14-plus-256g-1090409963
8,1033622108,apple iphone 14 128gb púrpura - revisado,"586,00",good,False,https://es.wallapop.com/item/apple-iphone-14-128gb-purpura-revisado-1033622108
9,1090422680,iphone 14 pro 256gb ,"795,00",good,False,https://es.wallapop.com/item/iphone-14-pro-256gb-1090422680
10,1090254918,iphone 14 128gb,"520,00",good,False,https://es.wallapop.com/item/iphone-14-128gb-1090254918
11,1090328348,iphone 14 pro 256gb,"615,00",good,False,https://es.wallapop.com/item/iphone-14-pro-256gb-1090328348
12,1090371004,iphone 14 pro max,"700,00",good,False,https://es.wallapop.com/item/iphone-14-pro-max-1090371004
13,1090373577,iphone 14 pro max de 128gb,"550,00",good,False,https://es.wallapop.com/item/iphone-14-pro-max-de-128gb-1090373577
14,1090184317,iphone 14 azul  256gb,"500,00",good,False,https://es.wallapop.com/item/iphone-14-azul-256gb-1090184317
15,1090300342,apple iphone 14 pro 256gb plateado,"600,00",good,False,https://es.wallapop.com/item/apple-iphone-14-pro-256gb-plateado-1090300342
16,1033621951,apple iphone 14 128gb azul - revisado,"540,65",good,False,https://es.wallapop.com/item/apple-iphone-14-128gb-azul-revisado-1033621951
17,1089853625,iphone 14 pro,"500,00",good,False,https://es.wallapop.com/item/iphone-14-pro-1089853625
18,1089773661,iphone 14 plus ,"480,00",good,False,https://es.wallapop.com/item/iphone-14-plus-1089773661
19,1089839892,iphone 14 128gb red,"499,99",good,False,https://es.wallapop.com/item/iphone-14-128gb-red-1089839892
20,1089715200,iphone 14,"650,00",good,False,https://es.wallapop.com/item/iphone-14-1089715200
21,1089721991,iphone 14 plus ,"420,00",good,False,https://es.wallapop.com/item/iphone-14-plus-1089721991
22,1089725384,iphone 14 pro ,"575,00",good,False,https://es.wallapop.com/item/iphone-14-pro-1089725384
23,1033621842,apple iphone 14 256gb medianoche - revisado,"649,00",good,False,https://es.wallapop.com/item/apple-iphone-14-256gb-medianoche-revisado-1033621842
24,1090280006,iphone 14,"420,00",good,False,https://es.wallapop.com/item/iphone-14-1090280006
25,1089910922,iphone 14 plus product red   128 gb ,"480,00",good,False,https://es.wallapop.com/item/iphone-14-plus-product-red-128-gb-1089910922
26,1090229998,iphone 14 pro max,"700,00",good,False,https://es.wallapop.com/item/iphone-14-pro-max-1090229998
27,1090514155,apple iphone 14 pro max 128gb,"855,00",good,False,https://es.wallapop.com/item/apple-iphone-14-pro-max-128gb-1090514155
28,1089790498,iphone 14 pro 256gb garantia!,"635,00",good,False,https://es.wallapop.com/item/iphone-14-pro-256gb-garantia-1089790498
29,1090401632,se vende movil iphone 14 pro max ,"800,00",good,False,https://es.wallapop.com/item/se-vende-movil-iphone-14-pro-max-1090401632
30,1033621779,apple iphone 14 128gb medianoche - revisado,"552,29",good,False,https://es.wallapop.com/item/apple-iphone-14-128gb-medianoche-revisado-1033621779
31,1089628084,iphone 14 plus red,"480,00",good,False,https://es.wallapop.com/item/iphone-14-plus-red-1089628084
32,1089203076,iphone 14,"400,00",good,False,https://es.wallapop.com/item/iphone-14-1089203076
33,1089789047,iphone 14 pro 128gb bat 100 garantia!,"635,00",good,False,https://es.wallapop.com/item/iphone-14-pro-128gb-bat-100-garantia-1089789047
34,1089504432,iphone 14 plus 128 gb,"475,00",good,False,https://es.wallapop.com/item/iphone-14-plus-128-gb-1089504432
35,1089089993,iphone 14 pro,"650,00",good,False,https://es.wallapop.com/item/iphone-14-pro-1089089993
36,1089205254,iphone 14 plus,"420,00",good,False,https://es.wallapop.com/item/iphone-14-plus-1089205254
