,id,nombre,precio,estado,reservado,url
0,1100788839,gopro 10 black + baterias,"270,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-10-black-1100788839
1,1101961722,go pro hero 10 black,"220,00",as_good_as_new,False,https://es.wallapop.com/item/go-pro-hero-10-black-1101961722
2,1101604484,go pro hero 10 black con accesorios.,"250,00",as_good_as_new,False,https://es.wallapop.com/item/go-pro-hero-10-black-con-accesorios-1101604484
3,1090787536,gopro 10,"248,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-10-1090787536
4,1094003898,gopro hero 10 black,"310,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-10-black-1094003898
5,1086977927,gopro hero black 10,"200,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-black-10-1086977927
6,1071003713,gopro hero 10,"200,00",as_good_as_new,False,https://es.wallapop.com/item/gooro-hero-10-1071003713
7,1051674571,cambio panasonic por gopro 10,"250,00",as_good_as_new,False,https://es.wallapop.com/item/cambio-panasonic-por-gopro-10-1051674571
8,1048036050,gopro hero 10 + accesorios,"230,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-10---accesorios-1048036050
9,1037670264,gopro hero 10 black ,"330,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-10-black-1037670264
10,1006123008,gopro 10,"200,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-10-1006123008
11,997314133,gopro 10 ,"180,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-10-997314133
12,1027999409,gopro hero 10 black + pack max lens,"300,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-10-black---pack-max-lens-1027999409
13,936206770,gopro hero 10 con accesorios a estrenar,"260,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-10-con-accesorios-a-estrenar-936206770
14,934696940,gopro hero 10 black,"280,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-10-black-934696940
