,id,nombre,precio,estado,reservado,url
0,1097818491,iphone 16 pro max 256gb,"1210,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1097818491
1,1102163376,iphone 16 128,"800,00",new,False,https://es.wallapop.com/item/iphone-16-128-1102163376
2,1102218142,iphone 16 128gb blue 100% bat.,"720,00",new,False,https://es.wallapop.com/item/iphone-16-128gb-blue-100-bat-1102218142
3,1102205859,iphone 16 pro max 256gb silver nuevo,"1120,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-silver-nuevo-1102205859
4,1102215429,iphone 16 pro max 256gb desert titanium precintado,"1150,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-desert-titanium-precintado-1102215429
5,1102063739,iphone 16 5g / 128gb ,"720,00",new,False,https://es.wallapop.com/item/iphone-16-5g-128gb-1102063739
6,1102194791,iphone 16 256 gb color azul cielo + caja,"803,95",new,False,https://es.wallapop.com/item/iphone-16-256-gb-color-azul-cielo---caja-1102194791
7,1102016228,iphone 16 128gb,"695,00",new,False,https://es.wallapop.com/item/iphone-16-128gb-1102016228
8,1101602032,iphone 16 pro max 256gb titanium negro bateria 100% *a estrenar*,"1203,95",new,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-titanium-negro-bateria-100-a-estrenar-1101602032
9,1102030149,iphone 16 pro 128gb,"1100,00",new,False,https://es.wallapop.com/item/iphone-16-pro-128gb-1102030149
10,1101660843,iphone 16,"900,00",new,False,https://es.wallapop.com/item/iphone-16-1101660843
11,1101714269,iphone 16,"850,00",new,False,https://es.wallapop.com/item/iphone-16-1101714269
12,1101820577,iphone 16 pro max 512gb,"1350,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-512gb-1101820577
13,1101967413,apple iphone 16 128gb sin usar garantia,"755,00",new,False,https://es.wallapop.com/item/apple-iphone-16-128gb-sin-usar-garantia-1101967413
14,1101574842,iphone 16 pro nuevo,"1120,00",new,False,https://es.wallapop.com/item/iphone-16-pro-nuevo-1101574842
15,1101645575,iphone 16 pro max 256gb ,"1240,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1101645575
16,1101882515,iphone 16 256 gb black a estrenar,"833,95",new,False,https://es.wallapop.com/item/iphone-16-256-gb-black-a-estrenar-1101882515
17,1101599015,iphone 16 pro 256gb nuevo,"1075,00",new,False,https://es.wallapop.com/item/iphone-16-pro-256gb-nuevo-1101599015
18,1101612251,iphone 16 pro max 512g,"1250,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-512g-1101612251
19,1101508605,movil iphone 16 pro 256gb + caja *a estrenar*,"1103,95",new,False,https://es.wallapop.com/item/movil-iphone-16-pro-256gb---caja-a-estrenar-1101508605
20,1101590099,iphone 16 pro max 256gb,"1120,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1101590099
21,1101882354,movil iphone 16 128gb blanco *a estrenar *,"803,95",new,False,https://es.wallapop.com/item/movil-iphone-16-128gb-blanco-a-estrenar-1101882354
22,1101385114,iphone 16 black 128gb  ,"720,00",new,False,https://es.wallapop.com/item/iphone-16-black-128gb-1101385114
23,1101531384,16 pro iphone 256gb,"1100,00",new,False,https://es.wallapop.com/item/16-pro-iphone-256gb-1101531384
24,1101491781,iphone 16 pro max 256 gb nuevo,"1300,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-256-gb-nuevo-1101491781
25,1101066063,iphone 16 128gb nuevo,"850,00",new,False,https://es.wallapop.com/item/iphone-16-128gb-nuevo-1101066063
26,1101681528,iphone 16 128gb black + cable + caja * a estrenar *,"853,95",new,False,https://es.wallapop.com/item/iphone-16-128gb-black---cable---caja-a-estrenar-1101681528
27,1101162183,iphone 16 pro max ,"1200,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-1101162183
28,1100824514,iphone 16 pro max,"950,00",new,False,https://es.wallapop.com/item/iphone-16-pro-max-1100824514
29,1100610240,iphone 16 128gb nuevo,"790,00",new,False,https://es.wallapop.com/item/iphone-16-128gb-nuevo-1100610240
30,1100895457,iphone 16 nuevo acepto cambio ,"650,00",new,False,https://es.wallapop.com/item/iphone-16-nuevo-1100895457
