,id,nombre,precio,estado,reservado,url
0,1096323314,gopro hero 11 black,"230,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-11-black-1096323314
1,1094638512,gopro 11 black ,"330,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-11-black-1094638512
2,1094487184,gopro hero 11,"250,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-11-1094487184
3,1092024308,camara ultracompacta gopro 11 black,"289,00",as_good_as_new,False,https://es.wallapop.com/item/camara-ultracompacta-gopro-11-black-1092024308
4,1092221554,gopro hero 11 sin apenas uso.,"280,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-11-sin-apenas-uso-1092221554
5,1092505387,gopro hero 11 black  baterias enduro,"340,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-11-black-y-accesorios-1092505387
6,1080359690,gopro hero 11,"220,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-11-1080359690
7,1074168225,gopro hero 11 black + accesorios,"400,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-hero-11-black---accesorios-1074168225
8,1070264638,gopro hero black 11 + extras,"315,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-11---extras-1070264638
9,1065739896,gopro 11 black + accesorios,"300,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-11-black---accesorios-1065739896
10,1058245981,gopro 11 hero black,"295,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-11-hero-black-1058245981
11,1049932839,gopro 11 black,"290,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-11-black-1049932839
12,1058979498,cámara gopro 11 black,"350,00",as_good_as_new,False,https://es.wallapop.com/item/camara-gopro-11-black-1058979498
13,1044882801,gopro 11,"350,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-11-1044882801
14,1041397524,gopro 11 hero black,"240,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-11-hero-black-1041397524
15,1012043733,gopro 11 +volta + media+kit como nuevo,"340,00",as_good_as_new,False,https://es.wallapop.com/item/gopro-11-kit-1012043733
